student_id,location,tablet_access,bandwidth_category,school_resource_level,teacher_qual
9287786,Peri-urban,1,2,1,0.678776404422522
16004107,Rural,1,1,1,0.35527511151170854
337706,Urban,1,3,3,0.7469045738924474
14495389,Peri-urban,0,2,2,0.5743512318016576
1186933,Peri-urban,1,3,2,0.7498167684985838
13376850,Urban,1,3,3,0.7813021354753336
9853284,Urban,1,3,3,0.7429906147726161
5093276,Urban,1,3,2,0.8111613578559287
4625200,Peri-urban,1,2,3,0.5873477684204923
10312644,Rural,1,1,1,0.4059332252564818
6190362,Peri-urban,0,2,1,0.5236617808591503
5576769,Urban,0,3,2,0.7841667502145424
7052165,Peri-urban,1,2,1,0.5805776766516824
14763817,Rural,1,1,1,0.3296574860995853
1588767,Urban,0,3,2,0.8465532757867694
3121107,Urban,1,3,2,0.6113257925979373
3684399,Urban,1,3,2,0.8600677556042081
10611239,Urban,1,3,2,0.7436026056389565
3990964,Urban,1,3,3,0.7456321070889677
16262780,Urban,1,3,2,0.8170549275581397
1435704,Urban,1,3,2,0.7661148646430299
6166658,Urban,1,3,3,0.7936691341138599
15361399,Peri-urban,0,2,3,0.555485251771334
11494284,Urban,1,3,3,0.8750133578470427
14386410,Rural,1,1,1,0.36387677438367977
16020856,Peri-urban,1,2,3,0.575870411543933
16142083,Peri-urban,0,2,1,0.5930129708430113
5869256,Rural,1,1,2,0.3962287568366582
1527923,Rural,0,1,1,0.3680099317425511
5833030,Peri-urban,0,2,1,0.504597121596121
268322,Rural,1,1,2,0.42797098882544155
9623843,Rural,0,1,1,0.36786773845066145
2976252,Urban,1,3,3,0.825408085657904
4543505,Urban,0,3,2,0.8150673030828379
7828930,Peri-urban,0,2,2,0.6308024318096581
11855457,Urban,0,3,3,0.7835534939627921
12588177,Rural,1,1,2,0.37325642143126464
3443876,Peri-urban,0,2,1,0.5318083416301154
9910790,Urban,0,3,3,0.38719684478680094
12136182,Urban,1,3,2,0.8571044829892397
11364279,Urban,1,3,2,0.8351248834192306
12450644,Urban,1,3,2,0.8356638594495541
16054614,Urban,1,3,3,0.8303734968201716
6453522,Rural,1,1,1,0.4096688269821522
421578,Rural,0,1,1,0.3610270922885625
7418740,Urban,1,3,2,0.7996299744188244
15444416,Rural,0,1,1,0.41786230018609644
12286097,Peri-urban,0,2,1,0.5738164718808438
4268533,Rural,0,3,2,0.7407423537007085
3668994,Rural,0,1,2,0.39104193848437735
2341758,Urban,1,3,3,0.7765451825850251
13860392,Urban,1,3,3,0.7212479212303042
770574,Peri-urban,0,2,3,0.6012584807437755
6836593,Rural,1,1,2,0.31017239854419665
7587709,Urban,1,3,3,0.8302454037878255
10417763,Urban,1,3,2,0.8212145405984298
3756397,Rural,1,1,2,0.37462960414083446
1896614,Urban,1,3,3,0.7993371941312991
262250,Peri-urban,1,2,1,0.60175709098402
14514379,Urban,0,3,2,0.7864416295919328
13699979,Peri-urban,0,2,2,0.6039715325337047
15532277,Rural,1,1,1,0.37140378243315986
2244407,Rural,1,1,1,0.3036766476652913
2348894,Urban,1,3,3,0.854965317569309
11220142,Urban,1,3,3,0.7296046886252089
12445733,Urban,1,3,3,0.8204502546135627
4977941,Urban,0,3,2,0.7640113664911639
964005,Urban,1,3,2,0.8444620917317063
6444044,Rural,1,1,2,0.4421029767359991
11398013,Rural,0,1,1,0.3858204117410896
11916093,Urban,1,3,2,0.7902539919738714
15153428,Urban,0,3,2,0.44166063615587764
2673837,Peri-urban,1,2,3,0.7481343277594475
11578810,Rural,0,1,1,0.4848716485172114
13951915,Urban,1,3,3,0.717790240737062
7741221,Rural,1,1,1,0.4529485785541047
1245441,Peri-urban,0,2,2,0.5848244312357045
7230943,Rural,0,1,1,0.4929259833967604
4879346,Urban,1,3,3,0.7663854722642932
15929529,Rural,1,1,2,0.36852833848845085
13028309,Urban,1,3,3,0.8332639088938677
13971868,Peri-urban,0,2,1,0.5030109188865822
7921303,Peri-urban,1,2,3,0.6921613665178932
13111362,Rural,0,1,1,0.40643864945540664
13214803,Peri-urban,0,2,1,0.5540943748472692
13601523,Urban,0,3,2,0.7896748928062338
11879709,Peri-urban,0,2,2,0.6078349051741213
10766008,Rural,0,3,2,0.8298229010057318
13982774,Peri-urban,0,2,2,0.6144560909933634
10425078,Urban,1,3,3,0.8919287871433133
2931629,Urban,1,3,2,0.691075931013594
9009867,Urban,1,3,2,0.8592611249660576
7757256,Urban,1,3,3,0.9061182463327535
9343001,Rural,1,1,1,0.37807878642776394
3301442,Urban,1,3,2,0.7518259496444969
12686576,Rural,1,1,1,0.39984834440240735
14438415,Urban,0,3,3,0.8144756405965962
900986,Urban,1,3,2,0.8876296898755934
15744172,Urban,0,3,3,0.8469163092307942
12443602,Peri-urban,0,2,1,0.5190948142864169
4504461,Urban,0,3,2,0.7644577237882575
439311,Rural,0,1,1,0.3881742425517113
13716462,Rural,0,1,1,0.4499717560823136
15762637,Peri-urban,0,2,2,0.6065147076889533
12246629,Rural,1,2,2,0.5997551354913733
16341044,Urban,1,3,3,0.8347418886885531
434247,Peri-urban,0,2,1,0.5557688509548392
15944292,Peri-urban,1,3,2,0.5950678428298393
8439196,Urban,1,3,3,0.8779183450606612
4557955,Rural,0,1,1,0.344530275928932
11053540,Peri-urban,1,2,2,0.6258976207217242
11008243,Peri-urban,0,2,2,0.6407268917962187
15959873,Peri-urban,1,2,3,0.6099719047564482
10430883,Rural,1,1,1,0.4393783767877536
12843329,Peri-urban,1,2,1,0.5883711785376358
5458295,Urban,0,3,3,0.7877856617163677
8598627,Urban,1,3,3,0.7802820946507951
10559774,Rural,1,1,1,0.3909719561868396
2985760,Peri-urban,0,2,1,0.6025411816546685
15485019,Peri-urban,0,2,1,0.5396524503234925
740756,Urban,1,3,3,0.8739801216053869
8527252,Peri-urban,0,2,1,0.5834353161860232
14396277,Urban,0,3,3,0.772563305974715
3241666,Peri-urban,0,2,2,0.636018122521069
6868785,Peri-urban,0,2,3,0.5299103211883959
4524897,Peri-urban,0,2,3,0.5984209526777643
1587613,Urban,1,3,2,0.8004896898694206
8680153,Rural,1,1,1,0.36980476852517935
889683,Urban,1,3,3,0.8076121560511439
1826733,Urban,1,3,3,0.8573838945853773
13781171,Urban,1,3,3,0.7902832630350318
4929637,Rural,0,1,2,0.30925899062770873
11663312,Rural,1,1,1,0.3650346234968676
8897169,Peri-urban,1,2,2,0.5431927328913113
4735002,Peri-urban,1,2,3,0.49439408529719675
16426674,Urban,1,3,2,0.8738975042058718
9743567,Urban,1,3,3,0.8299259243022719
6733597,Peri-urban,0,2,3,0.6098722777350325
11179268,Urban,0,3,3,0.8206788815066616
4028674,Urban,1,3,3,0.7421333671956769
15890076,Urban,1,3,3,0.6953721115774111
1959281,Peri-urban,1,2,3,0.6161717652915737
5330473,Peri-urban,0,2,1,0.5943342558445572
1575812,Peri-urban,1,2,3,0.5904456444613272
13123373,Rural,1,1,1,0.41482271899116846
6003538,Rural,1,1,1,0.58105788413832
15140362,Peri-urban,1,2,3,0.613475107169721
3670831,Urban,1,3,3,0.6744102440144625
11413698,Urban,1,3,2,0.8319458685273994
8933371,Peri-urban,0,2,3,0.5726575848769033
7688910,Peri-urban,1,2,2,0.5558901109574692
13694590,Urban,1,3,3,0.7918057845151072
5408273,Peri-urban,0,2,1,0.6182250098656774
3650206,Peri-urban,0,2,1,0.6558246532052554
642729,Urban,0,3,3,0.7971224244032434
13480489,Peri-urban,1,2,1,0.5584403234719868
2505596,Rural,1,1,2,0.2945897653763866
15830326,Rural,1,1,1,0.4025036666173573
9098636,Urban,0,3,3,0.7745331908678446
12994566,Rural,0,1,2,0.4097427531694113
14214285,Rural,1,1,1,0.3744251227465895
15156865,Rural,0,1,2,0.3890491426458456
1813960,Urban,0,3,3,0.9181514802391233
10867091,Rural,1,1,1,0.3804233258542636
3504140,Urban,0,1,3,0.3835569382176602
5729061,Urban,0,3,3,0.7718352571713164
15141088,Peri-urban,1,3,3,0.8020761331320133
8395663,Rural,1,1,2,0.30726226275242496
15960333,Urban,1,3,3,0.803920611795169
3030974,Urban,1,3,3,0.8183205396399137
7806479,Urban,1,3,2,0.7775330384840317
16046095,Peri-urban,1,2,2,0.5789292992798335
13267456,Urban,1,3,3,0.7663287662873175
11481366,Urban,1,3,3,0.8003267508914171
6060821,Urban,1,3,3,0.6736132125892211
9310455,Peri-urban,1,2,1,0.5655697605452468
6178491,Urban,1,3,3,0.8370632587834785
8235923,Urban,1,3,3,0.5551708015924122
14257732,Rural,0,3,1,0.4290873073717775
12212765,Urban,1,3,3,0.850290707607031
14808546,Urban,1,3,3,0.6970242378179059
7245257,Rural,1,1,2,0.44172174669568803
13413117,Urban,1,3,2,0.8909901431826753
13530186,Urban,0,3,3,0.7663703021054616
15436421,Rural,0,1,2,0.4595941190691301
6737127,Peri-urban,1,2,2,0.8215063339577383
3061223,Peri-urban,1,2,2,0.7354862813872194
12645346,Urban,1,3,2,0.8125553873694674
9590116,Rural,0,1,1,0.46773818313179044
12150562,Urban,1,3,2,0.8036785080601359
13631627,Rural,0,1,2,0.3341547965894762
11618976,Urban,1,3,3,0.7831537644861255
12451634,Peri-urban,0,2,3,0.6113346732294922
1062890,Urban,1,3,3,0.7870025028614529
8984739,Rural,0,1,2,0.43656525226928383
2621690,Rural,1,1,1,0.4262722733117193
10324170,Urban,1,3,3,0.8310940602050974
342487,Urban,1,3,3,0.794048906977468
10151715,Peri-urban,0,2,2,0.7562936702530699
12066383,Urban,0,3,3,0.8003243430951088
7014074,Urban,1,3,3,0.8155580129135577
13785197,Urban,1,3,3,0.7715380535949722
4181746,Urban,1,3,3,0.7682853889051341
11636318,Rural,0,1,2,0.3834240028506567
14788506,Rural,1,1,1,0.48922925437993103
10476850,Peri-urban,1,2,2,0.587152313702606
1967026,Urban,1,3,2,0.8387711693156575
15592823,Peri-urban,0,2,1,0.5430904237730557
11855531,Urban,1,3,2,0.7813958201703791
3064355,Urban,1,3,2,0.8131710098833722
13153643,Urban,1,3,2,0.7091181564332583
6400545,Urban,1,3,3,0.8156930295474356
5359618,Urban,1,3,3,0.7477442635133535
3290093,Peri-urban,0,2,1,0.573973377969378
4067475,Rural,1,2,1,0.6322958157511933
6929625,Rural,1,1,1,0.46320366483763203
12228727,Peri-urban,0,2,3,0.5085748753762223
12044612,Urban,0,3,2,0.861690928874478
14798646,Urban,1,3,2,0.7483804337329452
1617345,Rural,0,1,2,0.3697714192687959
10418180,Rural,0,1,1,0.3956032244909979
16342437,Peri-urban,0,2,1,0.5549160577080483
14553099,Peri-urban,1,2,1,0.6363478589918455
14566885,Urban,0,3,3,0.6933322069060764
476696,Peri-urban,0,2,1,0.5802846038231709
14391413,Urban,1,3,3,0.7417743479952177
7516373,Peri-urban,0,2,2,0.4943116032192164
12486234,Peri-urban,0,2,1,0.45701374362934444
15364373,Rural,1,1,2,0.49394658425828325
2323459,Peri-urban,1,3,3,0.5729487097280104
7704468,Urban,0,3,3,0.7485587344726975
3430080,Peri-urban,0,2,2,0.5387999865097359
455988,Rural,1,1,1,0.4161404610717023
49955,Peri-urban,0,2,1,0.53397684646457
15022939,Urban,0,3,2,0.7441194016040995
1642993,Urban,0,3,1,0.7299710240572548
16189453,Urban,1,3,2,0.9386534806280209
10757041,Peri-urban,0,2,1,0.6278668773319275
5928304,Urban,1,3,2,0.8746208433076493
15412672,Peri-urban,0,2,2,0.5438024045026336
14002082,Rural,0,1,1,0.35842007074860843
9820866,Rural,1,1,2,0.46937249023285654
14116229,Rural,0,1,1,0.3962572574552617
7497381,Urban,1,3,3,0.7085852600781325
9501996,Rural,0,1,1,0.33575628996880325
12561689,Urban,1,3,3,0.6758312688089266
11559240,Urban,1,3,3,0.8049919594313375
6591615,Peri-urban,1,2,2,0.6214998462885893
2542576,Rural,1,1,1,0.4303564980521846
13235397,Peri-urban,0,2,1,0.6434574387690452
5468584,Urban,0,3,2,0.8598390706001371
10479965,Peri-urban,0,2,2,0.5585430692939165
6742056,Peri-urban,0,2,1,0.5969500823800477
6121342,Urban,0,3,2,0.3969979819933958
15365532,Urban,1,3,2,0.8422593747821199
11956988,Peri-urban,0,2,3,0.7736563933020637
8635085,Rural,0,1,1,0.407309059837458
2726058,Urban,1,3,3,0.8054946556834791
11062155,Rural,0,1,1,0.4837208934084357
8009463,Urban,1,3,2,0.7954059974186706
16248544,Urban,0,3,3,0.7978595662199509
11957297,Rural,0,1,2,0.3787499410854059
4558892,Peri-urban,1,1,1,0.4084321693601611
15968777,Rural,0,1,1,0.348538707306433
1644719,Peri-urban,1,2,2,0.7713005553099577
1989283,Peri-urban,0,2,3,0.6846864806736227
10552962,Peri-urban,0,2,1,0.563582607491914
13941158,Urban,1,3,3,0.5245408789392816
11789620,Urban,1,3,3,0.8238109347496397
10101908,Peri-urban,0,2,3,0.5716897379841203
8886210,Urban,1,3,3,0.8497785955501154
14797602,Urban,1,3,3,0.9064271469468032
11950983,Rural,1,1,1,0.39796965515022803
5437251,Urban,0,1,3,0.84060483994729
10123476,Peri-urban,0,2,1,0.5371914614350997
10434712,Peri-urban,0,2,1,0.600727263044248
6609248,Urban,0,3,3,0.41343572143755214
13058833,Rural,1,2,2,0.5675519189166949
8422312,Peri-urban,0,2,2,0.6661032568879779
6164739,Urban,1,3,2,0.7844531597094128
4212367,Urban,1,3,3,0.7837622713912413
11497911,Urban,1,3,3,0.7840175580252519
5761360,Urban,1,3,3,0.8704355103878727
1328178,Peri-urban,0,2,2,0.5397091037778827
9727111,Peri-urban,1,2,1,0.36560976585693206
5984598,Peri-urban,0,3,2,0.9106640325743498
14807455,Peri-urban,1,2,2,0.7851359766534676
2049025,Urban,0,3,2,0.7537424163465106
6398353,Urban,1,3,3,0.7028398305568165
16620625,Peri-urban,0,2,1,0.545575770688406
4653107,Peri-urban,1,2,1,0.5684543415293108
861017,Urban,1,3,3,0.8567718674137826
14252263,Rural,0,1,1,0.36752219251989565
13131833,Peri-urban,1,2,2,0.5633653549750322
1634006,Peri-urban,0,2,1,0.5874318598361274
5350659,Rural,0,1,2,0.75289404219636
12259217,Urban,1,3,2,0.7939723425447316
9774541,Urban,1,3,3,0.7605201952659714
12832645,Urban,1,3,2,0.7654816030090782
3202743,Rural,0,1,1,0.30604348721210795
412670,Rural,0,1,1,0.3270679416133142
10379150,Rural,0,1,1,0.31228855513608983
5324286,Rural,1,1,1,0.37596785948970834
821751,Peri-urban,1,2,3,0.5814306763049771
149939,Urban,1,3,2,0.7676344967294274
10960369,Peri-urban,0,2,1,0.47981254210472446
7644580,Peri-urban,0,3,2,0.5661920401983631
7317521,Urban,1,3,3,0.7616799486762055
7968962,Urban,1,3,3,0.8209785573895542
6993555,Peri-urban,1,2,3,0.5532280632982854
1600691,Urban,1,3,2,0.798578631151604
4352350,Rural,0,1,1,0.3696848527685098
5977966,Urban,0,3,3,0.7512363106676244
1122742,Urban,0,3,3,0.7261409525254903
12291493,Urban,1,3,2,0.7512796595267306
10934184,Peri-urban,0,2,1,0.6873376744310508
2520586,Rural,0,1,2,0.4027901505828886
11740107,Peri-urban,1,2,3,0.5759209412147125
16159437,Urban,1,3,2,0.7770935668700238
12698206,Urban,0,3,2,0.9324171501826648
14287825,Rural,0,1,1,0.43695546182475875
4464287,Peri-urban,0,2,1,0.536795897829283
8842887,Urban,0,3,3,0.8177239048886347
13037785,Peri-urban,0,2,1,0.5311272776694494
4879729,Urban,0,3,3,0.7640521925222336
8645859,Peri-urban,0,2,2,0.5804476747430056
4488672,Peri-urban,0,2,1,0.5449897360534517
3417161,Urban,1,3,3,0.8397987632910405
13637015,Urban,1,3,2,0.8347465294549125
718679,Urban,1,3,3,0.8305748138762652
14034871,Rural,0,3,2,0.7820218722174254
13870898,Peri-urban,0,2,3,0.5379504810594548
10578030,Urban,1,3,2,0.7899797480665159
1691694,Urban,1,3,3,0.7352517912650335
13351094,Peri-urban,1,2,3,0.5973135582422063
6560014,Peri-urban,1,3,2,0.763485481202923
1078481,Urban,0,3,2,0.3467076891726536
15728865,Urban,1,3,3,0.8453876362662145
11109267,Urban,1,3,3,0.7233893197956892
7828216,Urban,1,3,3,0.8523861433835358
13546522,Rural,1,1,1,0.40299900300000346
3805775,Peri-urban,0,2,1,0.5463236975588126
733395,Urban,1,3,3,0.8478957209905396
8548464,Peri-urban,0,2,1,0.5670751355108595
10659863,Urban,1,3,3,0.7423881459445036
14898246,Rural,1,1,2,0.36681038779074143
4531696,Rural,0,1,1,0.3326619733481297
8556775,Urban,1,3,3,0.8518207453575989
2657385,Urban,0,3,3,0.8042388161850557
3867137,Peri-urban,0,2,1,0.5316676738283693
10533997,Rural,1,1,2,0.42722462397948
16251420,Peri-urban,0,2,1,0.5168743746235284
2643031,Rural,1,1,1,0.36875988576792834
7202310,Rural,0,1,1,0.37143865155567213
10856482,Rural,0,1,1,0.4126599648415231
14116150,Urban,0,2,2,0.8178189840211211
9209309,Urban,1,3,3,0.783030928220187
3879271,Peri-urban,0,2,1,0.5178278144213825
8462957,Rural,0,1,2,0.43286995144890555
7037000,Urban,0,3,2,0.8275818978180447
1853869,Peri-urban,1,2,2,0.5445066643615333
3683947,Rural,0,1,2,0.5072160556954746
6311051,Urban,1,3,2,0.7522546399597507
15836058,Peri-urban,0,1,1,0.3285713238831642
12139944,Urban,1,3,3,0.8029424171307433
1700622,Rural,0,1,2,0.4304224562640601
7273482,Peri-urban,0,2,1,0.34459661497391453
10481461,Rural,0,1,2,0.43075689633572345
6311856,Peri-urban,1,3,2,0.5480629850698033
4971031,Urban,0,3,3,0.7083494813525956
15199179,Peri-urban,1,2,1,0.6154022339735938
11583984,Urban,0,3,3,0.7356737411872046
3743638,Urban,1,3,3,0.8188294924802032
15152271,Urban,1,3,2,0.7358130233546654
14562623,Rural,0,1,1,0.4183785952231862
285319,Urban,1,3,2,0.8523454934141977
6307900,Urban,1,3,2,0.8431708292199175
4917108,Peri-urban,0,2,2,0.5938753891598259
771577,Rural,0,1,1,0.4424470128131923
4788455,Rural,0,1,1,0.34971153796586024
10724880,Rural,1,1,2,0.7688709939773845
257154,Urban,1,3,3,0.859332020697915
10202617,Rural,0,1,2,0.3989287511425869
3558306,Peri-urban,0,2,1,0.562367212282065
16404217,Urban,1,3,3,0.8307945328646683
7079314,Urban,1,3,2,0.8220922034331041
8135279,Urban,1,3,3,0.7699592186010021
11327149,Rural,1,1,2,0.3875152611156974
11669880,Urban,0,3,3,0.7408157970237368
15334059,Urban,1,3,3,0.8503509829123252
5207881,Peri-urban,0,2,3,0.5464046688668154
7555692,Peri-urban,0,2,3,0.5096681699325354
6021135,Urban,1,3,2,0.8587913254865923
2904439,Rural,1,1,2,0.40645512317957355
3808506,Peri-urban,0,2,3,0.7834954732624878
3627566,Rural,0,1,1,0.37266709376031015
4276041,Urban,1,3,3,0.7029238401858011
6936218,Urban,1,3,2,0.7025884022971276
11120513,Urban,1,3,3,0.8065874129885647
962885,Urban,1,3,3,0.8522343948819255
10031364,Urban,1,3,3,0.8225210517023134
768284,Rural,1,1,1,0.4759927951198961
363948,Urban,1,3,3,0.8012238595414529
6036874,Peri-urban,1,2,3,0.5798798984666047
9864218,Peri-urban,0,2,2,0.6687238434987146
7980959,Urban,1,3,2,0.7925823249700047
2409531,Peri-urban,1,3,2,0.8456223165619013
3723022,Urban,1,3,3,0.7284909249462049
4874944,Peri-urban,0,2,3,0.5585293442806087
4755397,Peri-urban,1,2,1,0.607220024288464
7556894,Urban,1,3,2,0.8876756456004754
10110679,Urban,0,3,2,0.8038097694509676
14790053,Rural,1,1,2,0.3843287739234118
5093235,Peri-urban,0,1,1,0.542392725783759
5091909,Urban,1,3,3,0.7597239779486945
3736265,Urban,0,3,3,0.7965324886057239
16569938,Rural,0,1,2,0.31882322801434937
9274430,Urban,1,3,3,0.8075811250959571
12133122,Rural,0,1,2,0.416566108940111
5620290,Peri-urban,1,2,3,0.5620049530007513
15497300,Urban,1,3,2,0.8595036749296104
901350,Urban,1,3,3,0.8637184317396036
5331155,Peri-urban,0,2,1,0.7961260013104723
4568210,Urban,0,3,2,0.8242268468588431
5556538,Peri-urban,0,2,3,0.384370531236729
3940504,Rural,0,1,1,0.5027505384554504
11909454,Peri-urban,1,2,2,0.6431355671355764
4837231,Peri-urban,0,2,3,0.6288361903412172
15885014,Peri-urban,1,2,1,0.37818909596885414
9421653,Peri-urban,1,3,2,0.8257958687305685
10988291,Rural,0,1,2,0.3819642442129292
8658414,Peri-urban,0,2,2,0.5612129759820472
4046694,Rural,0,1,1,0.3454054814294589
10153817,Urban,1,3,3,0.8537146686990745
14721788,Rural,1,1,1,0.4786628033859676
6931510,Peri-urban,1,3,3,0.7884794650059191
14092062,Urban,0,3,2,0.8406457158888527
9383962,Urban,0,3,3,0.8488320186112465
2345476,Rural,1,1,1,0.4104446926075027
16497302,Urban,1,3,2,0.8062222231331228
297345,Urban,0,3,2,0.8786413319442039
5875246,Peri-urban,0,2,2,0.5804768079199822
2166678,Urban,1,3,3,0.8215116209885538
9160229,Urban,1,3,3,0.7989380263930252
14214213,Urban,1,3,3,0.8555122797013138
8986305,Peri-urban,0,1,1,0.5526925429484242
4034960,Rural,0,1,1,0.4370225309347987
4877581,Peri-urban,0,2,1,0.5439253973586594
7729765,Urban,1,3,3,0.7818245687073715
8042318,Urban,1,3,2,0.8180576610113773
2029975,Urban,1,3,3,0.6768495750851199
6265140,Urban,1,3,3,0.7564798129484397
884824,Rural,0,1,2,0.43509899868668384
10627197,Peri-urban,0,2,1,0.5186987216997396
2362819,Rural,1,1,1,0.3695747070354463
4652679,Rural,1,1,1,0.4029292580516605
4002528,Urban,1,3,3,0.9057554560216904
15383727,Urban,0,3,3,0.7648042860274225
16271971,Urban,0,3,2,0.7326794100073563
6887446,Rural,1,1,2,0.39989374100664477
2324013,Peri-urban,1,2,3,0.5588735808305889
14600636,Rural,1,3,1,0.7229938715440024
295159,Urban,1,3,3,0.7017668073252135
7403284,Peri-urban,1,3,2,0.7491435154660817
9422242,Peri-urban,1,2,1,0.6693877868941432
2339639,Urban,1,3,2,0.8156503608578846
3497275,Rural,1,1,1,0.4827513508621476
13319187,Urban,1,3,3,0.8460577244243527
2032750,Urban,1,3,3,0.7378849783427716
929255,Rural,0,1,3,0.4421017645729989
1680518,Urban,1,3,3,0.8088795209265026
6394738,Urban,1,3,3,0.8338647705492295
4106828,Urban,0,3,2,0.8452989474709269
9245771,Urban,0,3,3,0.7736119612884623
10490279,Urban,1,3,3,0.7475234653335491
13028574,Rural,0,1,2,0.3863891798979941
2448820,Peri-urban,0,2,2,0.4710334741237903
13659921,Peri-urban,1,2,1,0.5787470179134597
7173661,Rural,0,1,2,0.4414493394691668
9471150,Rural,1,1,1,0.4233265293550449
10294706,Urban,1,3,3,0.8546452611490989
6421230,Urban,1,3,3,0.854578006872752
15260885,Rural,0,1,2,0.45764677153086775
5040639,Peri-urban,1,2,3,0.6807092779948922
13105429,Peri-urban,1,2,1,0.5404194338387613
16424697,Urban,1,3,2,0.7280413514455937
12475990,Rural,0,1,1,0.3362110472539744
8981154,Rural,0,1,2,0.6378554565558404
4270014,Rural,0,1,1,0.3521432872119552
7972651,Urban,0,3,3,0.7664969945338428
13528876,Rural,1,1,1,0.3083910008202941
8255242,Rural,1,1,2,0.3296122843444643
5134232,Urban,0,3,3,0.8055519683862248
11738554,Peri-urban,1,2,2,0.6040193076681195
2261004,Peri-urban,0,2,2,0.6065218172307734
5402052,Rural,0,1,2,0.40080267474381354
5258685,Rural,1,1,1,0.34776421558491416
4825944,Peri-urban,1,2,2,0.6516830605141744
11286389,Urban,1,3,2,0.9223039504856664
13943305,Peri-urban,0,2,1,0.5686704607992394
4485909,Rural,1,1,1,0.3679789021718604
11153523,Urban,1,3,2,0.7364191458046283
5995512,Urban,0,3,3,0.8011026873167977
8958666,Peri-urban,1,2,1,0.5939055850680891
13525128,Peri-urban,0,2,2,0.5149331040371696
10924074,Urban,1,3,2,0.7853436004883922
13489963,Urban,0,3,3,0.7177121335022012
6909817,Rural,0,1,2,0.3240285655051365
7639402,Peri-urban,0,2,1,0.5811094471170969
13771805,Rural,0,1,1,0.38914542285813897
6151802,Urban,1,3,2,0.8425332828155693
6372773,Peri-urban,0,2,3,0.5996467217917876
12718834,Rural,1,1,1,0.5157995235500007
14424918,Rural,1,1,2,0.4010624610037669
6574231,Peri-urban,0,2,1,0.45940962562233456
11612426,Peri-urban,0,2,3,0.6159981506350583
11948949,Peri-urban,0,2,2,0.5963460179261325
3458092,Urban,1,3,2,0.8482320636697279
15216960,Urban,1,3,3,0.8189904965055831
8628307,Urban,0,3,2,0.3280073184057744
4314260,Peri-urban,1,2,1,0.504146490582508
11494175,Rural,1,1,1,0.32573667280684393
13042028,Urban,1,3,2,0.8978456436828572
11749710,Peri-urban,0,2,1,0.5294126652384301
12304346,Rural,1,1,1,0.35527046385314215
10770694,Peri-urban,1,2,3,0.5538990873544675
1958679,Rural,0,2,1,0.5336001943382784
14285244,Peri-urban,0,2,1,0.39677293034806294
11572620,Rural,0,1,1,0.3742298846340994
4882066,Peri-urban,0,2,2,0.5276596558566921
447831,Rural,0,1,2,0.3643214623529164
5824996,Rural,1,1,1,0.4248818187310358
12057237,Urban,1,3,2,0.7782785478976563
14288206,Urban,1,3,2,0.8350970801197639
5567962,Rural,1,1,1,0.43531199104577645
8032786,Urban,1,3,2,0.8001826267213762
191698,Rural,1,1,1,0.3730291782800129
13236452,Rural,0,1,1,0.47423136144388733
15788593,Peri-urban,1,2,1,0.5719812146967445
9799928,Rural,0,1,2,0.37433091630515575
16668159,Rural,1,1,1,0.37355962625520656
9417014,Rural,0,1,2,0.4541342743335382
14179202,Rural,0,1,1,0.39203630219833474
2869306,Urban,0,3,2,0.9013427764227235
11319639,Peri-urban,0,2,3,0.5926551628621705
447843,Rural,1,1,1,0.3427859062373336
9204795,Rural,1,1,1,0.4267971849408093
11500410,Peri-urban,0,2,1,0.5123966559987312
285947,Urban,1,3,2,0.8008059370169147
7553942,Rural,0,1,1,0.403135552798193
7241581,Peri-urban,1,2,3,0.6692378732027028
10162866,Urban,1,3,3,0.8053421512502045
13464504,Peri-urban,1,3,2,0.8813677661937283
13903227,Peri-urban,0,2,1,0.5117907361275419
12922423,Rural,0,1,1,0.3491486787561121
3726721,Urban,1,3,3,0.7902677068653964
11136612,Urban,1,3,2,0.8594443256609844
11404198,Peri-urban,0,2,1,0.5238822085549563
13721216,Rural,0,1,2,0.37809961597472724
3924761,Urban,1,3,3,0.8487456416559107
15927177,Peri-urban,0,2,2,0.5855726028139988
8716511,Rural,0,1,1,0.40326525247940365
13343427,Peri-urban,0,2,1,0.5605058867676849
13075657,Rural,1,1,1,0.4404473446866376
8985930,Rural,0,1,1,0.31351970191852274
6331654,Peri-urban,0,2,2,0.6603031392051938
3150164,Rural,1,2,2,0.7287999264623012
7087482,Urban,0,1,2,0.35354833529131063
12956071,Rural,0,1,2,0.41240524574258414
14474237,Urban,1,3,3,0.8296934761806618
4795569,Peri-urban,0,2,2,0.6588512496215801
1919699,Rural,1,1,1,0.3856992803005924
16511778,Urban,1,3,3,0.7365311470693782
13291773,Urban,1,3,3,0.799880542462562
455393,Peri-urban,0,2,2,0.6000210628147616
11247946,Urban,1,3,3,0.9172369756828328
7429770,Peri-urban,1,1,1,0.40045249858247023
8761411,Rural,0,1,2,0.3354804741760563
11918693,Rural,0,1,1,0.43341377189305297
15946289,Rural,0,1,1,0.6380176177932774
10019116,Urban,1,3,3,0.8031857347384418
7212711,Peri-urban,1,2,1,0.5621552447452165
10541624,Peri-urban,0,1,1,0.3452042484579964
11290170,Urban,0,3,2,0.904782437886125
9059167,Urban,0,3,2,0.6392922368463216
14240503,Urban,1,3,3,0.7816919486695929
9546336,Peri-urban,0,2,1,0.6032306080197827
