student_id,location,tablet_access,bandwidth,resource_level,teacher_qualification
sdv-id-fRJOzs,rural,no_access,low,low,diploma
sdv-id-kYRYzN,urban,shared_access,medium,medium,diploma
sdv-id-XZNDcC,peri-urban,shared_access,medium,medium,degree
sdv-id-YxVrTj,rural,shared_access,medium,low,untrained
sdv-id-zIgyKv,rural,shared_access,medium,low,degree
sdv-id-kpEkhz,rural,shared_access,high,low,diploma
sdv-id-nMjrYS,rural,no_access,low,low,diploma
sdv-id-fiYdEa,peri-urban,individual_access,medium,high,diploma
sdv-id-IqSZEP,peri-urban,individual_access,medium,low,untrained
sdv-id-EoRTCO,rural,shared_access,low,low,diploma
sdv-id-mKLDXY,urban,individual_access,low,medium,postgraduate
sdv-id-fgSrww,rural,no_access,medium,low,diploma
sdv-id-IeMJkB,peri-urban,individual_access,medium,low,degree
sdv-id-ycpuDy,rural,no_access,medium,medium,degree
sdv-id-KXFWFf,urban,no_access,medium,low,untrained
sdv-id-igReHu,peri-urban,shared_access,low,low,degree
sdv-id-QQAvup,urban,no_access,low,high,untrained
sdv-id-IimKtk,rural,individual_access,low,low,diploma
sdv-id-zYoHhw,rural,no_access,low,low,diploma
sdv-id-aVkmZt,peri-urban,no_access,low,medium,untrained
sdv-id-SfXPFH,urban,no_access,low,high,degree
sdv-id-QQApqS,rural,no_access,low,low,untrained
sdv-id-EBhUcS,rural,no_access,low,medium,degree
sdv-id-IkLniN,rural,no_access,medium,medium,diploma
sdv-id-CrKWgM,peri-urban,shared_access,high,medium,postgraduate
sdv-id-hbCmkM,peri-urban,no_access,low,high,diploma
sdv-id-NFfmew,rural,shared_access,low,low,diploma
sdv-id-xcOnRV,rural,no_access,low,medium,diploma
sdv-id-LAdagp,peri-urban,shared_access,medium,medium,untrained
sdv-id-esEFZm,rural,no_access,low,low,diploma
sdv-id-YhOBmB,peri-urban,no_access,medium,medium,degree
sdv-id-CtQCtK,rural,no_access,low,high,untrained
sdv-id-AqWmua,peri-urban,individual_access,medium,low,diploma
sdv-id-OnQRZw,rural,shared_access,low,medium,untrained
sdv-id-LvEHKm,rural,individual_access,high,low,diploma
sdv-id-acaoWA,rural,shared_access,low,low,postgraduate
sdv-id-uXkiRY,rural,no_access,medium,medium,degree
sdv-id-TRstpx,rural,shared_access,low,low,degree
sdv-id-gQaZFy,rural,individual_access,medium,low,degree
sdv-id-wENYJB,peri-urban,no_access,medium,low,degree
sdv-id-CEPqtk,rural,no_access,medium,medium,diploma
sdv-id-aNeWVA,peri-urban,individual_access,low,medium,diploma
sdv-id-QAAaLv,rural,shared_access,medium,medium,diploma
sdv-id-rxsIbz,rural,no_access,medium,medium,degree
sdv-id-LKfxCU,rural,no_access,medium,low,untrained
sdv-id-cNUpCi,urban,no_access,low,low,untrained
sdv-id-ggDpRU,urban,no_access,medium,high,diploma
sdv-id-jFftVV,rural,individual_access,low,low,degree
sdv-id-RdSsNL,rural,no_access,low,low,diploma
sdv-id-lGoXdR,urban,shared_access,low,low,degree
sdv-id-KNqNWa,rural,shared_access,medium,low,degree
sdv-id-VoxsTn,peri-urban,no_access,low,low,degree
sdv-id-buabGk,peri-urban,shared_access,medium,low,untrained
sdv-id-DhGwtS,rural,individual_access,medium,high,degree
sdv-id-crJCas,peri-urban,no_access,low,high,degree
sdv-id-MiIfsU,urban,no_access,medium,high,diploma
sdv-id-rhCCFw,peri-urban,shared_access,medium,low,untrained
sdv-id-xAJTJk,peri-urban,no_access,low,low,untrained
sdv-id-urdflc,rural,no_access,medium,low,degree
sdv-id-lFoAap,rural,shared_access,medium,low,degree
sdv-id-nuOYbd,rural,shared_access,low,high,diploma
sdv-id-bRtqcR,rural,no_access,low,medium,diploma
sdv-id-mkjdDC,rural,shared_access,high,medium,postgraduate
sdv-id-hTzWIW,rural,no_access,medium,low,diploma
sdv-id-RMSgHB,peri-urban,shared_access,medium,medium,diploma
sdv-id-EaWSAr,urban,no_access,medium,medium,diploma
sdv-id-HMxnWJ,peri-urban,shared_access,medium,high,degree
sdv-id-DpywmT,rural,individual_access,medium,low,untrained
sdv-id-ZQlQic,peri-urban,no_access,high,medium,degree
sdv-id-HnpXNu,peri-urban,shared_access,low,low,degree
sdv-id-QtrKWV,urban,no_access,medium,low,diploma
sdv-id-pxgKAW,rural,no_access,low,low,diploma
sdv-id-pdVVRj,rural,individual_access,high,low,degree
sdv-id-WUpfmr,rural,shared_access,low,low,diploma
sdv-id-osAngq,peri-urban,no_access,medium,medium,postgraduate
sdv-id-ZefRsO,rural,individual_access,high,medium,degree
sdv-id-LuObWb,peri-urban,no_access,low,high,diploma
sdv-id-fWzEMd,rural,no_access,medium,low,degree
sdv-id-WtiMOk,urban,shared_access,low,medium,diploma
sdv-id-KFBPNM,rural,no_access,medium,medium,postgraduate
sdv-id-tYZxPD,peri-urban,no_access,low,low,diploma
sdv-id-zErbTC,rural,no_access,low,low,postgraduate
sdv-id-xMlcPH,peri-urban,shared_access,medium,low,diploma
sdv-id-uAimDG,peri-urban,no_access,low,high,degree
sdv-id-VAYxJV,rural,no_access,medium,high,postgraduate
sdv-id-CDCdFV,urban,no_access,low,medium,degree
sdv-id-WOHTLe,rural,no_access,high,medium,diploma
sdv-id-CIVbzN,urban,no_access,low,high,degree
sdv-id-jFnPAh,rural,no_access,medium,low,diploma
sdv-id-FIQDuZ,urban,no_access,medium,low,degree
sdv-id-Tvvpzg,rural,no_access,medium,low,diploma
sdv-id-nVlFxC,rural,no_access,high,medium,diploma
sdv-id-lDRYNo,urban,shared_access,low,low,diploma
sdv-id-pTxRMj,rural,no_access,high,low,diploma
sdv-id-zTKQuV,rural,shared_access,high,low,degree
sdv-id-jJZxOB,rural,no_access,medium,low,postgraduate
sdv-id-oTqNZO,urban,no_access,high,medium,degree
sdv-id-vtthAl,rural,individual_access,low,high,diploma
sdv-id-zjQxRK,peri-urban,no_access,high,low,degree
sdv-id-ypxmWj,urban,shared_access,low,medium,untrained
sdv-id-HwOKZv,peri-urban,no_access,medium,medium,degree
sdv-id-usMaMm,urban,shared_access,low,medium,untrained
sdv-id-xtItnT,rural,no_access,medium,low,postgraduate
sdv-id-aUoXDg,peri-urban,individual_access,medium,medium,diploma
sdv-id-BlqvHW,peri-urban,shared_access,low,low,postgraduate
sdv-id-MByfkM,rural,shared_access,medium,low,diploma
sdv-id-ZlOGmt,peri-urban,no_access,high,high,degree
sdv-id-hoZcsF,peri-urban,no_access,low,high,untrained
sdv-id-ScxImL,urban,no_access,medium,low,diploma
sdv-id-MipaNv,peri-urban,individual_access,high,low,untrained
sdv-id-xkdyUC,peri-urban,shared_access,high,low,untrained
sdv-id-xisuVu,rural,no_access,medium,medium,diploma
sdv-id-DFqTxZ,peri-urban,no_access,medium,medium,degree
sdv-id-tKUofc,peri-urban,no_access,low,medium,diploma
sdv-id-xUEixS,rural,no_access,low,low,diploma
sdv-id-NTJDho,urban,shared_access,low,medium,diploma
sdv-id-gWAgGN,peri-urban,individual_access,medium,medium,diploma
sdv-id-rqTuSk,urban,no_access,medium,low,degree
sdv-id-HcoyGl,peri-urban,no_access,low,medium,degree
sdv-id-iEuKRk,rural,shared_access,low,high,degree
sdv-id-lnsHiZ,peri-urban,shared_access,low,low,diploma
sdv-id-qehXNt,rural,individual_access,low,medium,untrained
sdv-id-neEwMj,peri-urban,no_access,high,medium,degree
sdv-id-rzIxIi,peri-urban,no_access,low,high,untrained
sdv-id-JzbZGA,rural,shared_access,low,medium,diploma
sdv-id-viTLIB,urban,no_access,low,low,degree
sdv-id-ZNPeEp,rural,no_access,low,medium,diploma
sdv-id-YzFRdO,peri-urban,individual_access,medium,low,degree
sdv-id-HJDpQT,rural,no_access,low,medium,diploma
sdv-id-IYQoBB,peri-urban,shared_access,high,high,diploma
sdv-id-YiHCav,urban,shared_access,high,medium,untrained
sdv-id-SZFoYH,urban,shared_access,low,low,degree
sdv-id-EMCSYA,peri-urban,no_access,medium,low,degree
sdv-id-pNsPbs,peri-urban,no_access,medium,high,degree
sdv-id-wndTJd,rural,no_access,medium,medium,degree
sdv-id-OIfqMC,rural,no_access,medium,high,degree
sdv-id-xRdQCE,rural,no_access,low,low,diploma
sdv-id-diDULf,urban,shared_access,low,low,untrained
sdv-id-iEMKNe,rural,individual_access,medium,medium,untrained
sdv-id-Qrkjxy,rural,no_access,high,high,degree
sdv-id-peHoLf,peri-urban,individual_access,low,high,degree
sdv-id-mjAcfe,rural,shared_access,low,low,untrained
sdv-id-LQTDmw,peri-urban,no_access,medium,low,degree
sdv-id-JWOPbO,peri-urban,no_access,medium,low,diploma
sdv-id-HpoSXH,peri-urban,individual_access,medium,medium,diploma
sdv-id-SFegGc,rural,shared_access,low,low,diploma
sdv-id-WhkzHO,peri-urban,no_access,low,high,degree
sdv-id-HUKtTI,rural,individual_access,low,low,diploma
sdv-id-oWZtFf,urban,shared_access,low,medium,untrained
sdv-id-LwoUBV,peri-urban,shared_access,medium,low,diploma
sdv-id-fpruKg,peri-urban,no_access,medium,medium,untrained
sdv-id-EFWHRh,rural,no_access,low,low,diploma
sdv-id-yazqXx,rural,individual_access,low,low,degree
sdv-id-dpKrfi,urban,no_access,high,high,postgraduate
sdv-id-uFjZtq,peri-urban,shared_access,medium,low,diploma
sdv-id-LUMAzi,peri-urban,no_access,medium,high,untrained
sdv-id-oiWtIy,peri-urban,shared_access,high,medium,postgraduate
sdv-id-DtwCns,rural,no_access,high,low,degree
sdv-id-eaczuh,peri-urban,no_access,low,medium,diploma
sdv-id-UawIKH,urban,individual_access,medium,low,postgraduate
sdv-id-cCtJDA,peri-urban,individual_access,low,medium,diploma
sdv-id-htxmzt,rural,individual_access,medium,medium,diploma
sdv-id-gDcFnl,peri-urban,shared_access,medium,low,postgraduate
sdv-id-iWXvfG,rural,shared_access,low,medium,degree
sdv-id-DWvDXf,rural,shared_access,low,low,degree
sdv-id-phdiCv,rural,no_access,low,medium,diploma
sdv-id-yIEGpg,rural,no_access,medium,medium,diploma
sdv-id-slDRDo,peri-urban,shared_access,medium,low,diploma
sdv-id-ylvQBe,urban,individual_access,high,medium,diploma
sdv-id-grIaAl,rural,no_access,medium,low,untrained
sdv-id-zmwkps,rural,no_access,high,low,degree
sdv-id-IgoGtZ,peri-urban,no_access,low,high,postgraduate
sdv-id-eagVbo,peri-urban,no_access,low,high,diploma
sdv-id-DtnHxw,peri-urban,no_access,low,high,postgraduate
sdv-id-rLYjvy,rural,shared_access,medium,low,degree
sdv-id-xjgJNm,rural,no_access,medium,medium,diploma
sdv-id-zgaopt,urban,individual_access,low,medium,untrained
sdv-id-fhqbSH,urban,no_access,low,high,diploma
sdv-id-MrTEhS,peri-urban,no_access,low,low,untrained
sdv-id-HzVYPD,rural,no_access,low,high,diploma
sdv-id-CPGZQJ,urban,no_access,medium,medium,degree
sdv-id-drdIRo,urban,shared_access,medium,high,untrained
sdv-id-vBGRQm,urban,no_access,high,low,diploma
sdv-id-kMUZUa,urban,no_access,medium,medium,untrained
sdv-id-GbKOEZ,rural,no_access,medium,low,degree
sdv-id-XQStrc,urban,individual_access,medium,low,diploma
sdv-id-bCYgKN,peri-urban,no_access,medium,high,degree
sdv-id-ROpxro,peri-urban,no_access,low,medium,untrained
sdv-id-rQBvmZ,peri-urban,no_access,low,medium,postgraduate
sdv-id-HXnWuw,rural,no_access,low,low,diploma
sdv-id-zUbiTk,rural,individual_access,low,low,untrained
sdv-id-nLnwpm,peri-urban,shared_access,medium,medium,degree
sdv-id-ZgzkXY,rural,shared_access,medium,high,diploma
sdv-id-iRniTK,rural,no_access,medium,low,diploma
sdv-id-yqrQnV,peri-urban,no_access,low,low,diploma
sdv-id-TkmBki,rural,individual_access,medium,medium,degree
sdv-id-BQlPpz,urban,individual_access,low,low,diploma
sdv-id-zRsbfr,rural,shared_access,low,low,degree
sdv-id-FUClmK,peri-urban,shared_access,low,low,diploma
sdv-id-FjLVLA,rural,individual_access,medium,medium,diploma
sdv-id-EQpuBP,rural,no_access,medium,low,degree
sdv-id-KdmUND,urban,no_access,low,medium,untrained
sdv-id-TAGElP,peri-urban,shared_access,low,low,diploma
sdv-id-eCyZDc,urban,shared_access,medium,low,diploma
sdv-id-jfQvVA,urban,shared_access,low,medium,untrained
sdv-id-lfRcKZ,rural,no_access,low,low,diploma
sdv-id-bwkkTZ,urban,no_access,low,medium,degree
sdv-id-jnwbpR,rural,shared_access,low,low,diploma
sdv-id-LuoEkb,rural,no_access,low,low,diploma
sdv-id-cjIRMz,peri-urban,no_access,high,high,diploma
sdv-id-OZqydZ,rural,no_access,medium,low,degree
sdv-id-lyWBlf,rural,no_access,low,low,postgraduate
sdv-id-kUiTZo,urban,no_access,low,medium,degree
sdv-id-xbVXOu,rural,shared_access,low,low,diploma
sdv-id-mYsHSW,urban,individual_access,low,low,degree
sdv-id-KBPurm,peri-urban,shared_access,medium,medium,degree
sdv-id-QAnKLt,peri-urban,shared_access,medium,high,degree
sdv-id-yJhpzp,rural,no_access,low,low,diploma
sdv-id-BTzWKb,peri-urban,no_access,low,low,postgraduate
sdv-id-cPxxqb,urban,no_access,low,low,diploma
sdv-id-MgiFig,rural,shared_access,medium,low,degree
sdv-id-sqkljr,urban,no_access,medium,low,degree
sdv-id-KHqRTA,rural,shared_access,low,medium,postgraduate
sdv-id-XNAEXJ,urban,no_access,low,medium,degree
sdv-id-yNjBFi,rural,shared_access,low,high,degree
sdv-id-qbwSGw,urban,no_access,low,medium,diploma
sdv-id-zjFIra,peri-urban,shared_access,low,low,degree
sdv-id-ZbfbSx,urban,no_access,high,medium,degree
sdv-id-cMDNwe,rural,individual_access,low,medium,degree
sdv-id-qISQRU,urban,no_access,low,medium,degree
sdv-id-wCsztR,peri-urban,shared_access,low,medium,diploma
sdv-id-dQuQea,peri-urban,shared_access,medium,medium,diploma
sdv-id-ygIIgB,urban,shared_access,medium,medium,diploma
sdv-id-EjPRHn,rural,shared_access,low,low,postgraduate
sdv-id-pIYNSL,peri-urban,no_access,medium,medium,diploma
sdv-id-QfZfpj,peri-urban,individual_access,high,medium,diploma
sdv-id-wDgkQZ,urban,shared_access,high,high,degree
sdv-id-waPZsV,rural,shared_access,medium,low,degree
sdv-id-qaAIuz,rural,no_access,low,low,diploma
sdv-id-FgCZlT,urban,shared_access,medium,low,diploma
sdv-id-DSEYsB,rural,shared_access,low,medium,untrained
sdv-id-oNGsOe,rural,shared_access,high,low,diploma
sdv-id-rXtZkZ,rural,no_access,low,low,untrained
sdv-id-jHroWw,urban,no_access,medium,medium,degree
sdv-id-oevTWC,rural,shared_access,low,high,diploma
sdv-id-bOOtxJ,rural,shared_access,low,low,untrained
sdv-id-gvVHTq,peri-urban,shared_access,low,low,diploma
sdv-id-FUsKoy,rural,no_access,low,low,degree
sdv-id-eyKIFt,urban,no_access,low,medium,degree
sdv-id-LRMhMp,rural,no_access,low,low,degree
sdv-id-wqrgJc,peri-urban,no_access,low,medium,diploma
sdv-id-DTIVnX,rural,shared_access,low,low,degree
sdv-id-xNeFNC,peri-urban,shared_access,low,medium,postgraduate
sdv-id-ZhzQeA,peri-urban,no_access,low,low,degree
sdv-id-lgbkRx,peri-urban,individual_access,low,low,degree
sdv-id-JXzUXe,peri-urban,shared_access,low,low,diploma
sdv-id-DCzTws,rural,no_access,low,low,diploma
sdv-id-WkItCo,rural,no_access,low,low,diploma
sdv-id-kBgXYV,rural,no_access,medium,low,degree
sdv-id-CxNnzF,peri-urban,shared_access,high,medium,degree
sdv-id-nvaoEf,urban,shared_access,low,medium,degree
sdv-id-IStLid,rural,no_access,low,high,diploma
sdv-id-ZRyegN,peri-urban,individual_access,medium,medium,postgraduate
sdv-id-YddrzS,urban,shared_access,low,low,untrained
sdv-id-kLxrLR,rural,no_access,medium,low,degree
sdv-id-AFzWky,rural,no_access,medium,medium,diploma
sdv-id-rQyBHw,rural,no_access,medium,low,diploma
sdv-id-LnWNVB,urban,no_access,medium,high,diploma
sdv-id-NKopIN,peri-urban,no_access,medium,high,diploma
sdv-id-oXuQMP,rural,no_access,medium,medium,postgraduate
sdv-id-oTJZms,peri-urban,individual_access,low,low,degree
sdv-id-RdiJca,rural,no_access,medium,low,diploma
sdv-id-kBTLCW,urban,individual_access,medium,medium,untrained
sdv-id-JfaTTc,rural,shared_access,low,medium,untrained
sdv-id-FQLvDX,peri-urban,shared_access,medium,low,degree
sdv-id-rFewTs,peri-urban,shared_access,medium,medium,postgraduate
sdv-id-HyQUmb,urban,shared_access,low,low,untrained
sdv-id-bubYBK,rural,shared_access,medium,medium,diploma
sdv-id-aakpZs,rural,shared_access,low,medium,diploma
sdv-id-JJiVzU,urban,shared_access,medium,low,degree
sdv-id-nyeahm,rural,shared_access,low,low,diploma
sdv-id-ptpgIH,rural,no_access,high,low,diploma
sdv-id-RbnCxl,rural,no_access,medium,low,untrained
sdv-id-ujYjix,rural,shared_access,medium,low,diploma
sdv-id-lrnxuW,peri-urban,no_access,medium,medium,postgraduate
sdv-id-yvRHve,peri-urban,no_access,medium,low,diploma
sdv-id-GhTbfc,rural,no_access,low,medium,degree
sdv-id-gIAyHD,peri-urban,shared_access,low,medium,degree
sdv-id-UinPwO,urban,no_access,high,high,diploma
sdv-id-iRGThP,rural,no_access,low,medium,degree
sdv-id-kiXGxJ,peri-urban,no_access,low,high,degree
sdv-id-vgWfnj,rural,no_access,medium,low,diploma
sdv-id-KOsOCl,rural,individual_access,low,high,diploma
sdv-id-rmRvuL,peri-urban,individual_access,medium,high,diploma
sdv-id-bdBAKS,urban,shared_access,high,low,untrained
sdv-id-cYTHUO,peri-urban,no_access,medium,low,diploma
sdv-id-OuCKYs,rural,individual_access,medium,medium,diploma
sdv-id-CHAWiR,rural,no_access,medium,high,degree
sdv-id-kgyHAX,urban,no_access,medium,medium,postgraduate
sdv-id-CTWkFS,urban,no_access,medium,high,diploma
sdv-id-KIjiVn,rural,shared_access,high,low,postgraduate
sdv-id-iEShHj,peri-urban,shared_access,low,low,degree
sdv-id-brQPZD,peri-urban,individual_access,low,low,diploma
sdv-id-KBLehk,rural,no_access,high,medium,postgraduate
sdv-id-lCgvGx,urban,no_access,medium,low,diploma
sdv-id-LvsxEe,rural,no_access,low,low,diploma
sdv-id-eAmVUj,peri-urban,shared_access,high,low,postgraduate
sdv-id-myTBIy,urban,no_access,low,low,untrained
sdv-id-RHUgFy,urban,shared_access,medium,medium,diploma
sdv-id-dWVZoP,peri-urban,no_access,low,low,untrained
sdv-id-nRRxNK,rural,no_access,low,low,diploma
sdv-id-YpHBAL,urban,shared_access,medium,medium,diploma
sdv-id-YuhpVH,rural,shared_access,low,medium,diploma
sdv-id-Dhupcx,peri-urban,individual_access,high,low,postgraduate
sdv-id-BXNwSM,peri-urban,no_access,high,high,degree
sdv-id-KAOZxD,urban,shared_access,low,medium,degree
sdv-id-TWATYr,peri-urban,no_access,medium,medium,diploma
sdv-id-nELNRP,peri-urban,no_access,high,low,diploma
sdv-id-BuCFTG,urban,shared_access,medium,low,diploma
sdv-id-UYfMON,rural,no_access,low,low,untrained
sdv-id-BbJlqH,rural,no_access,low,high,degree
sdv-id-TdMkZx,peri-urban,no_access,low,low,degree
sdv-id-rNSHwj,urban,individual_access,low,medium,degree
sdv-id-ZefQOR,peri-urban,individual_access,high,low,degree
sdv-id-AygSyn,rural,no_access,low,low,diploma
sdv-id-DvMNLM,peri-urban,no_access,medium,low,degree
sdv-id-mEAXLt,rural,shared_access,low,medium,diploma
sdv-id-mAwenT,rural,no_access,low,low,degree
sdv-id-keUFul,peri-urban,individual_access,low,low,diploma
sdv-id-WQEMBm,peri-urban,shared_access,medium,medium,diploma
sdv-id-PKEYXv,peri-urban,shared_access,low,high,diploma
sdv-id-pPrrqi,rural,no_access,medium,medium,diploma
sdv-id-DyLntO,urban,no_access,low,medium,untrained
sdv-id-UvMzQo,rural,shared_access,medium,medium,diploma
sdv-id-THOvtM,peri-urban,no_access,low,medium,untrained
sdv-id-JnuXtY,rural,shared_access,low,medium,diploma
sdv-id-TuPtZA,peri-urban,no_access,high,medium,degree
sdv-id-aCoDuD,peri-urban,shared_access,medium,medium,degree
sdv-id-xgEVNP,rural,shared_access,low,high,diploma
sdv-id-PEPrsP,rural,no_access,high,medium,diploma
sdv-id-xvaMLf,rural,individual_access,medium,low,degree
sdv-id-TwHANr,rural,no_access,medium,medium,degree
sdv-id-LstPtF,peri-urban,shared_access,low,medium,untrained
sdv-id-aoniuW,rural,no_access,low,low,degree
sdv-id-fFzfzG,peri-urban,no_access,low,medium,untrained
sdv-id-Tdvgai,urban,no_access,medium,low,untrained
sdv-id-DfJxIF,rural,individual_access,medium,low,diploma
sdv-id-LjpatP,rural,shared_access,high,low,degree
sdv-id-ZMpitg,rural,individual_access,low,low,untrained
sdv-id-MDFOPn,rural,no_access,high,low,degree
sdv-id-sHMmmR,rural,individual_access,medium,medium,diploma
sdv-id-Zogwbs,peri-urban,individual_access,medium,low,degree
sdv-id-saPOpJ,peri-urban,no_access,low,medium,diploma
sdv-id-gyHTWu,urban,shared_access,high,low,postgraduate
sdv-id-rJPFDb,peri-urban,shared_access,low,low,diploma
sdv-id-mWbzYP,peri-urban,shared_access,medium,low,degree
sdv-id-eNoEhw,urban,shared_access,high,low,postgraduate
sdv-id-iFvCIB,peri-urban,no_access,medium,low,diploma
sdv-id-vkTxPF,peri-urban,individual_access,low,low,diploma
sdv-id-TmKFod,peri-urban,no_access,low,medium,diploma
sdv-id-UzUFJy,rural,no_access,medium,medium,diploma
sdv-id-JLRgbV,urban,individual_access,low,high,degree
sdv-id-YuwxPA,peri-urban,shared_access,medium,low,untrained
sdv-id-YilFTf,rural,no_access,medium,low,degree
sdv-id-BPhaXY,urban,shared_access,medium,low,degree
sdv-id-RGeYKO,peri-urban,shared_access,medium,low,degree
sdv-id-fYqlMr,peri-urban,no_access,high,low,degree
sdv-id-XXiMYK,peri-urban,individual_access,medium,medium,diploma
sdv-id-YbTzgK,peri-urban,no_access,medium,low,degree
sdv-id-dMlUbB,peri-urban,individual_access,low,high,diploma
sdv-id-OgTlWy,rural,individual_access,medium,low,degree
sdv-id-rtXtXJ,urban,shared_access,low,low,diploma
sdv-id-DMwdUy,rural,shared_access,high,medium,diploma
sdv-id-FgfgjB,peri-urban,individual_access,high,medium,untrained
sdv-id-GMlozK,rural,no_access,high,high,diploma
sdv-id-gQhNjE,peri-urban,no_access,low,medium,diploma
sdv-id-JBLlVW,rural,individual_access,low,high,diploma
sdv-id-ByRBMv,peri-urban,individual_access,medium,low,degree
sdv-id-wrmblR,peri-urban,no_access,low,high,untrained
sdv-id-AMnSuQ,rural,individual_access,low,low,diploma
sdv-id-lsnMeW,urban,shared_access,medium,medium,degree
sdv-id-aqzTwJ,rural,shared_access,low,low,degree
sdv-id-PNBEHs,rural,shared_access,low,medium,degree
sdv-id-LZkBDP,rural,shared_access,medium,high,untrained
sdv-id-PbeZCX,rural,individual_access,medium,medium,degree
sdv-id-czgAYB,urban,no_access,medium,medium,degree
sdv-id-cOLlQw,peri-urban,shared_access,high,low,diploma
sdv-id-UuFclq,rural,shared_access,low,medium,degree
sdv-id-aqNcLc,rural,shared_access,medium,high,degree
sdv-id-lOPCKX,peri-urban,no_access,medium,medium,diploma
sdv-id-sShcYj,rural,individual_access,high,low,degree
sdv-id-FMRaji,peri-urban,shared_access,low,low,postgraduate
sdv-id-PXqjey,rural,no_access,low,medium,diploma
sdv-id-CbaNQq,rural,shared_access,low,medium,diploma
sdv-id-qRbfkI,rural,no_access,medium,medium,untrained
sdv-id-GhzBxo,peri-urban,no_access,medium,low,postgraduate
sdv-id-VjNLXC,rural,no_access,low,low,diploma
sdv-id-xnJNOs,rural,no_access,low,medium,diploma
sdv-id-acqjXs,urban,shared_access,high,low,degree
sdv-id-WEBnuv,peri-urban,no_access,low,high,degree
sdv-id-SOHGkh,peri-urban,no_access,low,low,untrained
sdv-id-cuHXUZ,rural,no_access,low,low,degree
sdv-id-ldBKiM,rural,shared_access,low,high,diploma
sdv-id-oELzQa,rural,shared_access,low,high,diploma
sdv-id-yhFoRo,rural,shared_access,low,low,degree
sdv-id-lUkjTo,rural,no_access,low,low,untrained
sdv-id-CBMtVJ,rural,no_access,low,medium,postgraduate
sdv-id-VrYNMl,urban,no_access,medium,low,degree
sdv-id-HSeOSU,rural,no_access,low,medium,diploma
sdv-id-JMckaD,peri-urban,shared_access,low,high,untrained
sdv-id-GLJyDY,rural,individual_access,high,medium,degree
sdv-id-BpobUd,urban,individual_access,low,low,diploma
sdv-id-TDMnKd,rural,individual_access,medium,low,degree
sdv-id-GkXYms,peri-urban,shared_access,low,medium,postgraduate
sdv-id-TroEns,rural,no_access,medium,high,diploma
sdv-id-lPLzZu,urban,no_access,medium,low,diploma
sdv-id-xTWmyw,urban,no_access,low,low,diploma
sdv-id-CqmMIS,peri-urban,shared_access,low,high,degree
sdv-id-zwpKTq,urban,individual_access,low,medium,postgraduate
sdv-id-KDgvwN,urban,no_access,low,medium,degree
sdv-id-SPeqVo,rural,no_access,medium,low,diploma
sdv-id-pnZnmg,rural,shared_access,medium,low,degree
sdv-id-NlBfUZ,peri-urban,no_access,medium,low,diploma
sdv-id-qjgFYw,urban,no_access,low,medium,postgraduate
sdv-id-PyxyxF,rural,shared_access,medium,high,degree
sdv-id-wWytUS,rural,shared_access,low,low,diploma
sdv-id-tuZKgh,urban,no_access,high,high,degree
sdv-id-oPtLMD,rural,no_access,medium,low,diploma
sdv-id-ZQUHsf,urban,individual_access,medium,medium,diploma
sdv-id-EUHouT,urban,no_access,low,medium,diploma
sdv-id-TEKZqy,rural,no_access,medium,high,diploma
sdv-id-MVutUp,peri-urban,individual_access,medium,medium,diploma
sdv-id-HpxLTL,peri-urban,no_access,medium,low,degree
sdv-id-mDNhbJ,urban,individual_access,medium,low,degree
sdv-id-UpvevU,peri-urban,shared_access,medium,low,diploma
sdv-id-HkMNkU,peri-urban,shared_access,low,medium,diploma
sdv-id-qwrfml,rural,no_access,low,low,degree
sdv-id-kfUIfc,urban,individual_access,medium,low,diploma
sdv-id-uvaHBd,peri-urban,no_access,medium,medium,diploma
sdv-id-TiDEyq,peri-urban,individual_access,low,low,degree
sdv-id-eUejGn,peri-urban,no_access,medium,high,degree
sdv-id-nxtqhg,urban,no_access,medium,low,degree
sdv-id-xqgoXa,peri-urban,no_access,low,low,degree
sdv-id-vUcpyS,peri-urban,no_access,low,low,degree
sdv-id-YRNdHv,peri-urban,no_access,medium,medium,diploma
sdv-id-RiAmfl,peri-urban,no_access,low,low,diploma
sdv-id-WwCesj,rural,no_access,high,medium,degree
sdv-id-zdpJzK,peri-urban,no_access,medium,low,degree
sdv-id-gpyAub,rural,no_access,medium,medium,postgraduate
sdv-id-IlcFYq,urban,no_access,low,medium,degree
sdv-id-wKEtty,peri-urban,no_access,medium,low,degree
sdv-id-gjZPtB,peri-urban,individual_access,low,low,diploma
sdv-id-WUTHrW,rural,no_access,low,high,postgraduate
sdv-id-vSuhUj,peri-urban,individual_access,low,medium,postgraduate
sdv-id-FPZdqM,rural,shared_access,medium,medium,diploma
sdv-id-WAbanr,rural,no_access,high,medium,postgraduate
sdv-id-lQdTjL,rural,no_access,high,low,postgraduate
sdv-id-clSGMn,rural,shared_access,low,low,degree
sdv-id-msNkoK,peri-urban,individual_access,medium,medium,untrained
sdv-id-fjGiAX,urban,no_access,low,low,untrained
sdv-id-XIyLna,urban,shared_access,low,low,degree
sdv-id-DNPlLh,peri-urban,shared_access,high,low,postgraduate
sdv-id-vCuGMM,urban,no_access,medium,low,postgraduate
sdv-id-Jgkcyv,peri-urban,no_access,low,low,postgraduate
sdv-id-KKNXEt,urban,shared_access,low,medium,diploma
sdv-id-ZzZULS,urban,shared_access,medium,medium,diploma
sdv-id-XRumRE,rural,shared_access,high,medium,degree
