student_id,location,tablet_access,bandwidth_category,school_resource_level,teacher_qual
2325,Peri-urban,0,2,2,0.6414563385810799
2326,Rural,0,1,1,0.42763598723249335
2327,Peri-urban,1,2,2,0.6502415628505468
2328,Urban,1,3,3,0.8122304585905239
2329,Peri-urban,1,2,1,0.6643150442760977
2330,Urban,1,3,3,0.8028435975142882
2331,Urban,1,3,3,0.8000873730137092
2332,Urban,0,3,2,0.8317614239395602
2333,Peri-urban,1,2,2,0.6788178773145461
2334,Peri-urban,1,2,2,0.6756024307644654
2335,Urban,1,3,3,0.8296423799129998
2336,Urban,1,3,3,0.82583059292884
2337,Urban,1,3,3,0.8348021205548244
2338,Urban,1,3,2,0.8492810456668299
2339,Urban,1,3,3,0.8649365969706622
2340,Urban,1,3,3,0.7881707957998075
2341,Peri-urban,1,2,2,0.6659030644918695
2342,Urban,1,3,3,0.8171497557035653
2343,Urban,1,3,3,0.8325465811249976
2344,Urban,1,3,3,0.8690974660766998
2345,Rural,0,1,1,0.43735311250453396
2346,Peri-urban,1,2,1,0.645799778157642
2347,Peri-urban,0,2,1,0.5805290733358789
2348,Urban,1,3,3,0.874915577187484
2349,Urban,1,3,2,0.8347843355538063
2350,Urban,1,3,3,0.8063032858920249
2351,Peri-urban,1,2,1,0.6550537193446551
2352,Rural,1,1,2,0.529391524888025
2353,Peri-urban,0,2,3,0.5415537749089032
2354,Rural,0,1,2,0.3598133688538359
2355,Peri-urban,0,2,2,0.7342652654417943
2356,Urban,1,3,2,0.8213347421152187
2357,Rural,1,1,1,0.4095434839315784
2358,Urban,1,3,2,0.7942307129168917
2359,Urban,1,3,3,0.860421800048572
2360,Urban,1,3,3,0.9305623654405144
2361,Urban,1,3,3,0.7667405729633328
2362,Urban,1,3,3,0.7951561636405333
2363,Urban,1,3,3,0.7824636435716068
2364,Urban,1,3,3,0.836643248840964
2365,Urban,1,3,3,0.8611196718825288
2366,Urban,1,3,3,0.8810466392666558
2367,Urban,1,3,3,0.838335914131014
2368,Urban,1,3,2,0.925966639562181
2369,Urban,1,3,3,0.7712623508396294
2370,Peri-urban,1,2,2,0.5582729723783648
2371,Peri-urban,0,2,1,0.6734672146658104
2372,Peri-urban,0,2,3,0.6061416159798169
2373,Peri-urban,0,2,2,0.5312029838292359
2374,Urban,1,3,3,0.7841968514181276
2375,Peri-urban,1,2,3,0.6127829327048637
2376,Urban,1,3,3,0.7676875881046323
2377,Urban,1,3,2,0.7492669656452706
2378,Peri-urban,1,2,2,0.5896185431737062
2379,Urban,1,3,3,0.7467733289819145
2380,Peri-urban,1,2,3,0.6317565519490116
2381,Peri-urban,0,2,2,0.5028097576553576
2382,Rural,0,1,1,0.40452124639827114
2383,Rural,0,1,1,0.42597549440541516
2384,Urban,1,3,3,0.7954729380125812
2385,Urban,1,3,2,0.8546611448535437
2386,Urban,1,3,2,0.7314719382897933
2387,Urban,1,3,3,0.7649455249311943
2388,Peri-urban,0,2,2,0.5834982676874555
2389,Peri-urban,1,2,3,0.6356362284704653
2390,Peri-urban,0,2,1,0.6109253793023061
2391,Urban,1,3,2,0.9071682991371209
2392,Urban,0,3,3,0.7597107051513053
2393,Urban,1,3,3,0.7302505550709675
2394,Urban,0,3,2,0.8894544491466531
2395,Rural,1,1,1,0.3284570708033809
2396,Urban,1,3,3,0.8341531355699523
2397,Urban,1,3,3,0.7510664978989016
2398,Urban,1,3,2,0.6965340824576157
2399,Peri-urban,0,2,3,0.5812608103093384
2400,Peri-urban,0,2,2,0.644974998123858
2401,Urban,1,3,2,0.7389114455763464
2402,Urban,1,3,2,0.8288047364072416
2403,Urban,1,3,3,0.8381431780593226
2404,Urban,1,3,2,0.7364154929240349
2405,Peri-urban,1,2,2,0.5886119355643814
2406,Peri-urban,0,2,2,0.6788537411163582
2407,Urban,1,3,3,0.8325296309981872
2408,Urban,1,3,3,0.786925376771199
2409,Rural,1,1,1,0.420764774062696
2410,Urban,0,3,3,0.7657368345764777
2411,Peri-urban,1,2,2,0.6556847839192512
2412,Urban,0,3,2,0.855663003230107
2413,Urban,1,3,3,0.8060452957543027
2414,Urban,0,3,3,0.8115353078228847
2415,Urban,1,3,3,0.7500601562497164
2416,Rural,0,1,1,0.33239817864660853
2417,Urban,1,3,3,0.7811697628029235
2418,Urban,1,3,3,0.7956299145154412
2419,Urban,1,3,3,0.8531313748693995
2420,Urban,1,3,3,0.8461213875309156
2421,Urban,0,3,2,0.8092416444179547
2422,Urban,1,3,3,0.8595269492186394
2423,Peri-urban,0,2,2,0.5528256910592798
2424,Urban,1,3,2,0.8538668443639186
2425,Urban,1,3,2,0.7604785642825267
2426,Rural,1,1,1,0.46198472650321215
2427,Urban,1,3,3,0.799332676761501
2428,Rural,0,1,1,0.30008566617311316
2429,Urban,1,3,3,0.8365078582015721
2430,Rural,0,1,1,0.44047728797503904
2431,Peri-urban,1,2,2,0.5771709972755709
2432,Peri-urban,0,2,2,0.5814370210802992
2433,Rural,1,1,1,0.3920227360057698
2434,Urban,1,3,2,0.7037424093686865
2435,Rural,0,1,1,0.28176359134524287
2436,Urban,0,3,3,0.8650812819065195
2437,Urban,1,3,3,0.7587966166294712
2438,Urban,1,3,3,0.8927632054788183
2439,Urban,1,3,3,0.8685200900569457
2440,Urban,1,3,3,0.878359765713487
2441,Urban,1,3,3,0.7674850523766423
2442,Urban,1,3,3,0.719579940653471
2443,Peri-urban,1,2,2,0.5456558846702823
2444,Peri-urban,0,2,2,0.5776772636423544
2445,Urban,1,3,3,0.6813385133574681
2446,Urban,1,3,2,0.7762287155437917
2447,Urban,1,3,2,0.7899160986244445
2448,Urban,0,3,3,0.7352789514206653
2449,Urban,1,3,3,0.7479757450877085
2450,Urban,1,3,3,0.78897007394096
2451,Urban,0,3,2,0.8178143274155151
2452,Rural,0,1,1,0.3554588665999878
2453,Urban,1,3,3,0.8146126304788135
2454,Urban,1,3,3,0.8068423003993928
2455,Urban,1,3,3,0.8023442929509196
2456,Urban,1,3,3,0.7673992938071712
2457,Urban,1,3,2,0.7333310201982309
2458,Peri-urban,0,2,3,0.684822598995037
2459,Urban,1,3,3,0.8315152958228713
2460,Urban,1,3,3,0.8502865826530369
2461,Rural,0,1,1,0.39581851575805393
2462,Rural,0,1,2,0.3917987278869931
2463,Peri-urban,1,2,3,0.6245329840362693
2464,Urban,1,3,3,0.7082655824773878
2465,Peri-urban,0,2,3,0.5442678265323427
2466,Urban,1,3,2,0.7601112560985814
2467,Urban,1,3,3,0.7772716788729119
2468,Urban,1,3,3,0.7560152160264924
2469,Urban,1,3,3,0.8166403562625374
2470,Urban,1,3,3,0.8040723617231418
2471,Urban,1,3,3,0.8696432344875689
2472,Rural,0,1,1,0.5236879578556282
2473,Rural,0,1,2,0.33685748799257836
2474,Peri-urban,0,2,2,0.6073652606984222
2475,Urban,1,3,3,0.8072762939103487
2476,Rural,0,1,1,0.3992900965117669
2477,Urban,1,3,2,0.745758771451725
2478,Peri-urban,0,2,2,0.5541401277178725
2479,Urban,1,3,3,0.812020280595806
2480,Peri-urban,0,2,1,0.5527324963346382
2481,Urban,1,3,3,0.8079635986083504
2482,Rural,1,1,1,0.3877025107727198
2483,Rural,0,1,1,0.4070828951560641
2484,Urban,1,3,2,0.7523349764782783
2485,Urban,1,3,3,0.8078734621167268
2486,Rural,0,1,1,0.3559523708261705
2487,Urban,1,3,3,0.8080347804328459
2488,Rural,0,1,1,0.4669698061219579
2489,Urban,1,3,3,0.8130491925008035
2490,Urban,1,3,3,0.816093519119153
2491,Urban,1,3,3,0.8408603258748775
2492,Urban,1,3,2,0.7298220827763369
2493,Peri-urban,0,2,3,0.6859460786861507
2494,Urban,1,3,3,0.7472205003693816
2495,Urban,1,3,3,0.8439830498684469
2496,Urban,0,3,3,0.8373454993628162
2497,Urban,1,3,3,0.754891681924762
2498,Rural,0,1,2,0.45044430683833814
2499,Rural,0,1,2,0.4248906383206655
2500,Urban,1,3,3,0.8944989322201129
2501,Peri-urban,1,2,2,0.6096689375670646
2502,Peri-urban,0,2,1,0.5945728334238701
2503,Urban,1,3,2,0.7742618736040898
2504,Rural,0,1,2,0.31283223643244135
2505,Urban,1,3,3,0.7840886217624421
2506,Urban,0,3,3,0.7862050802870562
2507,Rural,0,1,1,0.41310290912787173
2508,Urban,0,3,3,0.7288448444558767
2509,Peri-urban,0,2,1,0.588049389440656
2510,Rural,1,1,1,0.4288125696011058
2511,Urban,1,3,3,0.8337754837746258
2512,Rural,1,1,1,0.30700924119313366
2513,Urban,1,3,3,0.8353203304326613
2514,Urban,1,3,3,0.7876713043439254
2515,Peri-urban,1,2,2,0.5907494561250722
2516,Rural,0,1,2,0.28177423150720815
2517,Urban,1,3,3,0.874678558127894
2518,Urban,0,3,3,0.8088399442505648
2519,Peri-urban,0,2,2,0.5234269786738646
2520,Peri-urban,1,2,2,0.6187600787458233
2521,Peri-urban,0,2,2,0.6172239220423512
2522,Urban,1,3,2,0.8611272076466495
2523,Urban,1,3,2,0.7845155615354561
2524,Urban,1,3,3,0.8005998034469294
2525,Peri-urban,0,2,2,0.5678596099881046
2526,Urban,1,3,2,0.829897430699637
2527,Urban,1,3,3,0.7608254829162475
2528,Rural,0,1,1,0.3553504741459885
2529,Urban,1,3,3,0.796610123111004
2530,Rural,0,1,1,0.3387068114348086
2531,Peri-urban,0,2,1,0.6801065609269616
2532,Peri-urban,1,2,2,0.6963633363870938
2533,Urban,1,3,3,0.7773204957289093
2534,Urban,1,3,3,0.7306702496721418
2535,Peri-urban,0,2,2,0.6168296019451031
2536,Peri-urban,1,2,2,0.5758948741015538
2537,Peri-urban,1,2,2,0.6587340566264016
2538,Urban,1,3,3,0.7606426702235048
2539,Peri-urban,0,2,3,0.6272256611214221
2540,Peri-urban,0,2,1,0.6056996794695846
2541,Peri-urban,0,2,3,0.5661869244693295
2542,Peri-urban,0,2,2,0.6120024914245971
2543,Peri-urban,1,2,2,0.6439266279237424
2544,Peri-urban,0,2,3,0.6043424259527698
2545,Urban,1,3,3,0.804864233256313
2546,Urban,1,3,3,0.7563608286073163
2547,Urban,1,3,3,0.8572102398952068
2548,Urban,1,3,3,0.8522273289071592
2549,Urban,1,3,3,0.7794720405656752
2550,Urban,0,3,3,0.7937855770258503
2551,Urban,1,3,3,0.8707110336345164
2552,Urban,1,3,3,0.7433214589476272
2553,Peri-urban,0,2,2,0.630214419567939
2554,Rural,0,1,1,0.3720693113434436
2555,Urban,1,3,3,0.8889038938375821
2556,Rural,0,1,1,0.4031723364332669
2557,Urban,1,3,2,0.8630189259070021
2558,Urban,1,3,3,0.7619336325769436
2559,Urban,0,3,3,0.7375735658837866
2560,Urban,1,3,3,0.7882870271399445
2561,Peri-urban,1,2,3,0.6131341728973418
2562,Peri-urban,0,2,2,0.5744634158991793
2563,Urban,1,3,3,0.8379153713137484
2564,Urban,0,3,3,0.7895023216094785
2565,Urban,1,3,3,0.6959281419116697
2566,Urban,1,3,3,0.82764059895965
2567,Urban,1,3,2,0.7558731470426422
2568,Urban,1,3,2,0.7819201309161741
2569,Peri-urban,1,2,1,0.6776565601769677
2570,Rural,0,1,1,0.48864058620605455
2571,Urban,0,3,2,0.7712253282453595
2572,Rural,1,1,2,0.42888933153159203
2573,Urban,1,3,3,0.7723862754788678
2574,Urban,1,3,3,0.7856563510550699
2575,Urban,1,3,2,0.7697112292550724
2576,Peri-urban,0,2,2,0.5137828159801757
2577,Rural,0,1,1,0.4047527611866855
2578,Peri-urban,0,2,2,0.6144082693473083
2579,Urban,1,3,3,0.7664499127344431
2580,Peri-urban,0,2,2,0.6543895855718554
2581,Urban,1,3,3,0.778195989145239
2582,Rural,1,1,1,0.36813940875704926
2583,Urban,1,3,2,0.8263251559054053
2584,Urban,1,3,3,0.7228659005013736
2585,Urban,1,3,3,0.8453339515851404
2586,Peri-urban,0,2,2,0.5798915421302818
2587,Urban,1,3,3,0.8494643038197045
2588,Peri-urban,1,2,2,0.6644065262914578
2589,Urban,0,3,2,0.8320076721178571
2590,Peri-urban,1,2,3,0.5594013353635844
2591,Peri-urban,1,2,2,0.5374584146757797
2592,Peri-urban,1,2,3,0.5282963668332382
2593,Urban,1,3,3,0.8551455350850656
2594,Urban,1,3,2,0.7932599943899908
2595,Urban,1,3,3,0.7700389102734576
2596,Peri-urban,0,2,1,0.5933958924230553
2597,Urban,1,3,3,0.8540310604477085
2598,Urban,1,3,3,0.8389369892679776
2599,Urban,1,3,3,0.8219253077854428
2600,Urban,1,3,3,0.8318943028713203
2601,Peri-urban,0,2,2,0.6090086177748474
2602,Urban,1,3,3,0.8151056528648213
2603,Peri-urban,0,2,2,0.6110512615575523
2604,Urban,1,3,3,0.7999969377186223
2605,Urban,1,3,3,0.8376686941915641
2606,Urban,1,3,3,0.8180641053100198
2607,Urban,1,3,3,0.7559642484446522
2608,Urban,0,3,3,0.8264437192761327
2609,Peri-urban,1,2,2,0.6123623533189652
2610,Urban,0,3,2,0.830570673445755
2611,Peri-urban,0,2,2,0.5947896543192486
2612,Urban,1,3,3,0.8405870156883579
2613,Urban,1,3,3,0.7969295724566922
2614,Peri-urban,0,2,1,0.6361939843300273
2615,Urban,0,3,3,0.7771764242024745
2616,Urban,1,3,2,0.7806372972950524
2617,Urban,1,3,3,0.8301026261605062
2618,Urban,1,3,2,0.7834113303127629
2619,Peri-urban,0,2,2,0.7102891347374081
2620,Urban,1,3,2,0.8283222493389514
2621,Peri-urban,1,2,2,0.60124617430771
2622,Rural,1,1,2,0.4409950388379425
2623,Urban,0,3,2,0.7759659795011742
2624,Rural,0,1,1,0.4461507409616509
2625,Urban,1,3,2,0.8447617608331767
2626,Rural,0,1,1,0.46267670288897755
2627,Urban,1,3,3,0.7779595234325711
2628,Peri-urban,1,2,2,0.5388633372931128
2629,Urban,1,3,3,0.7694922680398726
2630,Urban,1,3,2,0.7859184742013627
2631,Peri-urban,0,2,3,0.6833605800425877
2632,Peri-urban,0,2,3,0.7097506014563875
2633,Urban,1,3,3,0.8172331152321992
2634,Urban,1,3,3,0.80046953040093
2635,Peri-urban,1,2,2,0.5825046084762894
2636,Peri-urban,0,2,2,0.6412345175105434
2637,Rural,0,1,1,0.5094290695995759
2638,Peri-urban,1,2,1,0.6892925445594136
2639,Rural,0,1,1,0.4568988306302917
2640,Peri-urban,1,2,1,0.6561651265556928
2641,Urban,1,3,3,0.8416154943127058
2642,Urban,1,3,3,0.7976354677145733
2643,Peri-urban,1,2,2,0.5631725888729602
2644,Peri-urban,1,2,1,0.5989592955336029
2645,Urban,1,3,3,0.8211169801065678
2646,Urban,1,3,2,0.7273183050640852
2647,Rural,0,1,2,0.39235246353168957
2648,Urban,1,3,2,0.7587033822704363
2649,Urban,1,3,3,0.8506920580534071
2650,Urban,0,3,3,0.7725145798921645
2651,Urban,1,3,2,0.8164110165990495
2652,Urban,1,3,3,0.7649989853532212
2653,Urban,1,3,3,0.8798849662980458
2654,Urban,1,3,3,0.7149621531732707
2655,Peri-urban,0,2,2,0.6237920188421984
2656,Urban,1,3,2,0.7361371165780034
2657,Peri-urban,1,2,2,0.5745333674757575
2658,Rural,0,1,1,0.41030933518422524
2659,Urban,1,3,2,0.812767851565842
2660,Peri-urban,1,2,2,0.6114633420547706
2661,Urban,1,3,3,0.8075874570487751
2662,Rural,0,1,1,0.3679077869063279
2663,Urban,1,3,3,0.7917973338455595
2664,Peri-urban,1,2,2,0.6015817008089457
2665,Peri-urban,0,2,3,0.6097680198379442
2666,Urban,1,3,2,0.7967159763596506
2667,Urban,1,3,3,0.8364795210492227
2668,Peri-urban,1,2,3,0.604669348507547
2669,Peri-urban,0,2,1,0.6100662983810806
2670,Urban,1,3,3,0.7808673825844242
2671,Peri-urban,0,2,3,0.5473779036692789
2672,Urban,1,3,3,0.8077014465366236
2673,Peri-urban,1,2,2,0.6603723021981469
2674,Urban,1,3,3,0.8221930615365207
2675,Rural,0,1,1,0.3591253029392604
2676,Urban,1,3,3,0.8407370012909302
2677,Urban,1,3,3,0.7832441466103022
2678,Urban,1,3,2,0.8357326990240144
2679,Urban,1,3,3,0.781560206755192
2680,Urban,1,3,3,0.8176653219913685
2681,Urban,1,3,3,0.7740751331687827
2682,Peri-urban,1,2,1,0.5753473751764833
2683,Urban,1,3,3,0.721686731645213
2684,Urban,1,3,2,0.825603740958058
2685,Urban,1,3,3,0.8185084817410169
2686,Urban,0,3,3,0.8213221358130471
2687,Urban,1,3,3,0.8137665280565906
2688,Urban,1,3,2,0.7618874983338348
2689,Urban,1,3,2,0.848294963224679
2690,Urban,1,3,3,0.8496389650046136
2691,Urban,1,3,3,0.7605881267414709
2692,Urban,1,3,3,0.8266061995674979
2693,Urban,1,3,3,0.8437495592683989
2694,Urban,1,3,3,0.7764950863328139
2695,Rural,0,1,1,0.38519821553778244
2696,Urban,1,3,3,0.8267056704105893
2697,Peri-urban,0,2,1,0.524483511529285
2698,Urban,1,3,3,0.7455741389233
2699,Peri-urban,1,2,2,0.5505112496065219
2700,Peri-urban,0,2,3,0.5101841817587252
2701,Urban,1,3,2,0.8542469887093741
2702,Rural,0,1,1,0.30059340929041667
2703,Urban,1,3,3,0.8171555331715683
2704,Urban,1,3,3,0.8405841697377611
2705,Peri-urban,0,2,2,0.5853202022793366
2706,Peri-urban,1,2,2,0.5665816187634377
2707,Urban,1,3,3,0.811642122536832
2708,Urban,1,3,3,0.8000916500297242
2709,Urban,1,3,2,0.8501752431208208
2710,Urban,1,3,2,0.6685739429801022
2711,Peri-urban,0,2,2,0.5540646261925936
2712,Urban,1,3,3,0.8280788441958028
2713,Urban,1,3,3,0.802522372138723
2714,Urban,1,3,3,0.8376017079598435
2715,Urban,1,3,2,0.8131009988119832
2716,Urban,1,3,2,0.7932631468379344
2717,Peri-urban,0,2,2,0.5848855778453248
2718,Rural,0,1,1,0.5162527507937793
2719,Peri-urban,1,2,1,0.6767473137015756
2720,Urban,1,3,3,0.8247752549047611
2721,Rural,0,1,1,0.40392319467242077
2722,Peri-urban,0,2,2,0.6269066274676717
2723,Peri-urban,1,2,2,0.6413417358936454
2724,Urban,0,3,3,0.8209413342852255
2725,Urban,1,3,3,0.7624309938306721
2726,Urban,0,3,3,0.8892255383862255
2727,Urban,1,3,3,0.812310411387701
2728,Urban,1,3,2,0.9006965015194908
2729,Urban,1,3,2,0.8093573743438668
2730,Urban,1,3,2,0.7877173323937233
2731,Peri-urban,0,2,2,0.6692070062023232
2732,Urban,1,3,2,0.8150593479038885
2733,Urban,1,3,3,0.8066711317254646
2734,Rural,0,1,1,0.3399817897178703
2735,Rural,0,1,1,0.4330108902567914
2736,Peri-urban,0,2,1,0.5753344808522045
2737,Rural,0,1,1,0.3776104395463013
2738,Urban,1,3,2,0.7754725577297414
2739,Rural,1,1,1,0.42195169173476516
2740,Urban,1,3,3,0.7232311863212155
2741,Urban,1,3,3,0.7894577328637097
2742,Urban,1,3,2,0.8490139495554689
2743,Urban,1,3,3,0.7377165565329997
2744,Urban,1,3,3,0.8086439480467293
2745,Peri-urban,1,2,2,0.5684300289864582
2746,Peri-urban,0,2,2,0.5798153440267183
2747,Urban,1,3,3,0.8827576130194954
2748,Urban,1,3,2,0.7174755408227496
2749,Peri-urban,0,2,2,0.6382815169085808
2750,Peri-urban,0,2,2,0.5761035865611394
2751,Urban,1,3,3,0.7736168007427167
2752,Peri-urban,0,2,3,0.5444218828755866
2753,Urban,1,3,3,0.8376949818636819
2754,Urban,1,3,3,0.7904297691857992
2755,Rural,0,1,2,0.3841165293102674
2756,Urban,1,3,3,0.8054918464602038
2757,Urban,1,3,3,0.79148564371291
2758,Rural,1,1,2,0.2999656060123238
2759,Peri-urban,0,2,1,0.575458790851132
2760,Urban,1,3,3,0.8447720445474163
2761,Urban,1,3,3,0.7246691767943846
2762,Urban,1,3,3,0.7455031050071823
2763,Peri-urban,0,2,3,0.5786604302300737
2764,Urban,1,3,3,0.7637188290681429
2765,Urban,1,3,3,0.7986057258929197
2766,Rural,0,1,1,0.345346162416063
2767,Urban,1,3,2,0.7806072738095314
2768,Urban,0,3,2,0.7976002734200334
2769,Urban,1,3,3,0.8324470208103986
2770,Peri-urban,0,2,2,0.6622394693049798
2771,Urban,1,3,3,0.7869226423073281
2772,Urban,1,3,3,0.8944030120622913
2773,Peri-urban,0,2,3,0.5908047709727737
2774,Urban,1,3,3,0.8414437574128266
2775,Urban,1,3,3,0.896575386736339
2776,Urban,1,3,3,0.8069654204617968
2777,Urban,1,3,3,0.7313236689211233
2778,Urban,0,3,3,0.8045451928603816
2779,Urban,1,3,3,0.7694178555897545
2780,Urban,1,3,3,0.7862783986513775
2781,Urban,1,3,3,0.8992488441247608
2782,Peri-urban,1,2,1,0.5388618288388062
2783,Rural,0,1,1,0.41502334111529293
2784,Peri-urban,0,2,1,0.5561139359839138
2785,Rural,0,1,1,0.3846171029399543
2786,Urban,1,3,2,0.8372421167602242
2787,Rural,0,1,1,0.4159081971736512
2788,Urban,0,3,3,0.7887483865519206
2789,Rural,0,1,1,0.36750998373676863
2790,Rural,0,1,2,0.4158039096076807
2791,Peri-urban,0,2,2,0.6853843358576686
2792,Rural,0,1,1,0.35493240286881883
2793,Urban,1,3,3,0.8955831942728887
2794,Urban,0,3,3,0.8599748725362576
2795,Urban,1,3,3,0.8684676683788884
2796,Urban,0,3,3,0.8154216190464801
2797,Urban,1,3,3,0.8585564887754947
2798,Peri-urban,0,2,1,0.5495584358774687
2799,Rural,0,1,1,0.36659780460757446
2800,Urban,1,3,2,0.8382906906960197
2801,Peri-urban,1,2,1,0.6147922527611908
2802,Rural,0,1,2,0.39258103707511155
2803,Rural,0,1,1,0.2748695554696289
2804,Rural,0,1,1,0.37822629759809145
2805,Urban,1,3,3,0.7412973109850868
2806,Rural,1,1,1,0.4246767155655751
2807,Peri-urban,0,2,2,0.5904415735716382
2808,Urban,1,3,2,0.7685849727916748
2809,Urban,1,3,3,0.9321455241312152
2810,Peri-urban,1,2,2,0.6519087238347117
2811,Urban,1,3,3,0.852793607067803
2812,Peri-urban,1,2,1,0.7101107572341087
2813,Peri-urban,0,2,1,0.6401095891341555
2814,Urban,1,3,3,0.7614522995263567
2815,Urban,1,3,3,0.7556051824154132
2816,Peri-urban,0,2,2,0.6482451379377118
2817,Urban,1,3,3,0.6970322860112412
2818,Urban,0,3,2,0.7961110184495218
2819,Urban,1,3,3,0.6914437811221776
2820,Urban,1,3,3,0.8049421754194753
2821,Rural,0,1,1,0.4427035125355977
2822,Urban,1,3,3,0.8139707767301817
2823,Peri-urban,0,2,2,0.6469054679485299
2824,Urban,1,3,3,0.8982413470829957
2825,Urban,0,3,2,0.7928230781368996
2826,Peri-urban,0,2,3,0.740382539163944
2827,Peri-urban,1,2,2,0.6106334978085077
2828,Urban,1,3,3,0.8474582531345181
2829,Urban,1,3,2,0.7694468642717467
2830,Urban,1,3,3,0.8809656989815342
2831,Urban,1,3,3,0.8520855099271315
2832,Peri-urban,0,2,2,0.6735725651283999
2833,Urban,1,3,3,0.8027252210886978
2834,Urban,1,3,3,0.7372291217808356
2835,Urban,1,3,2,0.8230198719812704
2836,Rural,0,1,1,0.3151490093338242
2837,Rural,1,1,1,0.3831907098189024
2838,Urban,1,3,2,0.8095540218316126
2839,Peri-urban,0,2,2,0.7188612146255384
2840,Urban,1,3,2,0.815927430597097
2841,Urban,0,3,3,0.806976873454152
2842,Peri-urban,1,2,3,0.5968483787982354
2843,Rural,0,1,1,0.33289545476174914
2844,Rural,0,1,2,0.4042912920006504
2845,Urban,1,3,3,0.8051441338068387
2846,Urban,1,3,2,0.7515695752273142
2847,Peri-urban,1,2,3,0.5406627192785818
2848,Urban,0,3,2,0.7759214658616134
2849,Urban,1,3,3,0.8032466489286347
2850,Urban,1,3,3,0.7771222909309271
2851,Peri-urban,0,2,2,0.547456227517424
2852,Urban,1,3,2,0.8144636126002153
2853,Urban,0,3,2,0.8269433412084615
2854,Rural,0,1,1,0.40606488546111175
2855,Urban,1,3,3,0.7718508643061534
2856,Urban,1,3,3,0.8297420510616129
2857,Urban,1,3,3,0.790473135513651
2858,Urban,1,3,2,0.7405458146327426
2859,Urban,1,3,2,0.85181221775007
2860,Urban,1,3,3,0.8176754009633246
2861,Rural,0,1,1,0.39403548471521305
2862,Urban,0,3,2,0.7214473897582638
2863,Rural,0,1,1,0.3627569860432394
2864,Urban,1,3,3,0.9009282856191464
2865,Urban,1,3,2,0.7245828969059652
2866,Urban,1,3,3,0.7874325360179154
2867,Urban,1,3,3,0.799183211882319
2868,Peri-urban,0,2,2,0.6160238394705777
2869,Urban,1,3,3,0.7251414532086793
2870,Urban,1,3,2,0.8087088128202301
2871,Rural,0,1,1,0.31569472687641603
2872,Rural,1,1,1,0.4048714398097756
2873,Rural,0,1,1,0.36738010404952093
2874,Urban,1,3,3,0.7567065366541095
2875,Peri-urban,1,2,2,0.6417408579333793
2876,Urban,1,3,3,0.788219687831806
2877,Urban,1,3,2,0.8236855402453787
2878,Urban,1,3,3,0.8253413455688909
2879,Urban,1,3,3,0.8634976744477552
2880,Urban,1,3,3,0.7395871129189489
2881,Urban,1,3,3,0.8459507831259879
2882,Rural,1,1,1,0.40082308112190235
2883,Urban,1,3,3,0.7810937709815203
2884,Urban,1,3,3,0.742537474040486
2885,Urban,1,3,3,0.8303295430771431
2886,Rural,0,1,1,0.35388877393330576
2887,Urban,1,3,3,0.8258903293488572
2888,Urban,1,3,2,0.8963915386483566
2889,Peri-urban,1,2,2,0.6489988520179664
2890,Peri-urban,1,2,2,0.6695717162575324
2891,Urban,1,3,3,0.7640497611387485
2892,Peri-urban,0,2,1,0.6381366523065998
2893,Peri-urban,0,2,2,0.5427892522431804
2894,Peri-urban,1,2,2,0.5883258548712693
2895,Urban,1,3,3,0.8870636028109561
2896,Rural,0,1,1,0.3696078896786758
2897,Urban,1,3,3,0.8555678092086547
2898,Urban,0,3,2,0.8507823366499858
2899,Urban,0,3,2,0.853737062511042
2900,Urban,1,3,3,0.7366499011939364
2901,Urban,0,3,2,0.826260048300784
2902,Peri-urban,0,2,2,0.5921700717041568
2903,Urban,1,3,3,0.8544248428764556
2904,Urban,1,3,3,0.7172499800136578
2905,Urban,0,3,2,0.8183893944532802
2906,Urban,1,3,3,0.8113187601420034
2907,Rural,0,1,1,0.3004941631375533
2908,Urban,1,3,3,0.7557289821952512
2909,Urban,1,3,3,0.7084923893441575
2910,Urban,0,3,2,0.7636822349038547
2911,Urban,1,3,3,0.8274608542332574
2912,Urban,0,3,3,0.8097682787824304
2913,Peri-urban,1,2,2,0.6084700040296774
2914,Rural,0,1,1,0.3480125945534309
2915,Urban,1,3,3,0.8560225245755266
2916,Peri-urban,0,2,2,0.599059016081933
2917,Peri-urban,0,2,3,0.6016851906128754
2918,Peri-urban,1,2,3,0.6470199784473065
2919,Urban,1,3,3,0.7504327126153731
2920,Urban,1,3,3,0.8114273884935962
2921,Urban,0,3,3,0.8211731245800711
2922,Peri-urban,0,2,3,0.5727215924853075
2923,Peri-urban,0,2,1,0.6326186690379888
2924,Urban,0,3,3,0.8238561585314784
2925,Urban,1,3,3,0.7949411643861288
2926,Rural,0,1,1,0.39339245549325697
2927,Peri-urban,0,2,1,0.6261773828935653
2928,Rural,0,1,1,0.4394235520006595
2929,Peri-urban,1,2,2,0.603144995870332
2930,Urban,1,3,3,0.8560094730203424
2931,Urban,1,3,3,0.8329262981215292
2932,Peri-urban,1,2,1,0.5105768025136592
2933,Urban,1,3,3,0.729755165122893
2934,Urban,1,3,3,0.8591117609510831
2935,Peri-urban,1,2,2,0.587661343426455
2936,Urban,1,3,3,0.8082087911398738
2937,Peri-urban,1,2,1,0.6569645258829572
2938,Urban,1,3,3,0.799679439131408
2939,Rural,0,1,1,0.40186338047946746
2940,Urban,1,3,3,0.7565635383604136
