student_id,location,tablet_access,bandwidth,resource_level,teacher_qualification
STU001422,peri-urban,no_access,medium,medium,degree
STU001423,peri-urban,shared_access,low,medium,degree
STU001424,rural,no_access,medium,medium,degree
STU001425,rural,no_access,low,medium,diploma
STU001426,rural,shared_access,medium,low,postgraduate
STU001427,rural,individual_access,low,high,diploma
STU001428,rural,no_access,medium,medium,diploma
STU001429,urban,no_access,high,high,degree
STU001430,peri-urban,individual_access,low,medium,degree
STU001431,urban,no_access,medium,low,diploma
STU001432,peri-urban,no_access,high,medium,degree
STU001433,rural,shared_access,low,high,degree
STU001434,rural,individual_access,low,low,diploma
STU001435,rural,shared_access,low,low,postgraduate
STU001436,urban,shared_access,medium,medium,diploma
STU001437,rural,no_access,low,low,degree
STU001438,peri-urban,no_access,low,low,degree
STU001439,urban,shared_access,low,medium,untrained
STU001440,urban,individual_access,low,high,degree
STU001441,rural,no_access,low,medium,diploma
STU001442,rural,no_access,medium,high,degree
STU001443,rural,no_access,low,low,degree
STU001444,rural,no_access,medium,low,degree
STU001445,rural,no_access,medium,low,postgraduate
STU001446,peri-urban,no_access,high,low,degree
STU001447,urban,shared_access,low,medium,diploma
STU001448,peri-urban,no_access,medium,low,degree
STU001449,peri-urban,shared_access,medium,low,degree
STU001450,rural,shared_access,medium,medium,diploma
STU001451,urban,individual_access,low,medium,diploma
STU001452,peri-urban,individual_access,low,medium,diploma
STU001453,urban,no_access,medium,medium,degree
STU001454,urban,no_access,low,high,degree
STU001455,rural,shared_access,high,medium,degree
STU001456,rural,no_access,medium,high,diploma
STU001457,rural,no_access,medium,high,postgraduate
STU001458,peri-urban,no_access,high,high,degree
STU001459,urban,individual_access,medium,low,diploma
STU001460,rural,no_access,low,medium,diploma
STU001461,urban,shared_access,low,low,postgraduate
STU001462,peri-urban,no_access,medium,low,postgraduate
STU001463,rural,shared_access,low,medium,diploma
STU001464,rural,no_access,high,low,degree
STU001465,peri-urban,individual_access,low,medium,postgraduate
STU001466,peri-urban,shared_access,low,medium,diploma
STU001467,peri-urban,no_access,medium,low,diploma
STU001468,rural,no_access,medium,high,degree
STU001469,peri-urban,individual_access,high,medium,untrained
STU001470,rural,shared_access,low,medium,degree
STU001471,urban,no_access,low,low,diploma
STU001472,rural,no_access,medium,high,diploma
STU001473,rural,no_access,high,low,diploma
STU001474,peri-urban,no_access,low,medium,degree
STU001475,peri-urban,no_access,medium,low,diploma
STU001476,peri-urban,no_access,low,low,diploma
STU001477,peri-urban,no_access,medium,low,diploma
STU001478,urban,individual_access,low,medium,untrained
STU001479,peri-urban,shared_access,high,high,degree
STU001480,peri-urban,individual_access,low,medium,diploma
STU001481,peri-urban,shared_access,medium,medium,diploma
STU001482,rural,shared_access,medium,low,untrained
STU001483,peri-urban,no_access,low,high,diploma
STU001484,rural,shared_access,low,low,diploma
STU001485,peri-urban,no_access,medium,high,degree
STU001486,rural,shared_access,medium,medium,degree
STU001487,urban,individual_access,medium,low,untrained
STU001488,peri-urban,individual_access,medium,low,diploma
STU001489,urban,no_access,low,medium,diploma
STU001490,peri-urban,shared_access,high,high,degree
STU001491,rural,no_access,low,medium,untrained
STU001492,urban,no_access,medium,high,degree
STU001493,peri-urban,no_access,high,high,postgraduate
STU001494,urban,no_access,high,low,untrained
STU001495,peri-urban,shared_access,low,medium,diploma
STU001496,peri-urban,no_access,low,medium,degree
STU001497,urban,no_access,medium,low,postgraduate
STU001498,peri-urban,individual_access,low,medium,diploma
STU001499,rural,shared_access,medium,low,degree
STU001500,peri-urban,no_access,medium,medium,degree
STU001501,peri-urban,shared_access,low,medium,diploma
STU001502,urban,shared_access,low,medium,degree
STU001503,rural,shared_access,medium,medium,diploma
STU001504,peri-urban,shared_access,medium,medium,postgraduate
STU001505,urban,individual_access,low,low,diploma
STU001506,peri-urban,no_access,low,medium,diploma
STU001507,peri-urban,shared_access,low,low,degree
STU001508,peri-urban,no_access,medium,medium,diploma
STU001509,rural,individual_access,medium,medium,diploma
STU001510,peri-urban,no_access,high,medium,untrained
STU001511,rural,no_access,high,low,degree
STU001512,rural,individual_access,medium,low,diploma
STU001513,peri-urban,shared_access,high,medium,degree
STU001514,peri-urban,no_access,low,low,degree
STU001515,urban,no_access,medium,low,diploma
STU001516,rural,no_access,medium,low,degree
STU001517,rural,individual_access,medium,low,diploma
STU001518,urban,no_access,medium,medium,diploma
STU001519,rural,no_access,low,medium,untrained
STU001520,rural,shared_access,high,medium,untrained
STU001521,rural,no_access,high,medium,degree
STU001522,peri-urban,no_access,high,low,postgraduate
STU001523,urban,individual_access,low,high,diploma
STU001524,urban,no_access,high,medium,untrained
STU001525,peri-urban,individual_access,medium,medium,untrained
STU001526,rural,shared_access,medium,medium,untrained
STU001527,rural,no_access,low,low,degree
STU001528,peri-urban,shared_access,medium,medium,diploma
STU001529,rural,shared_access,medium,low,degree
STU001530,rural,shared_access,medium,high,diploma
STU001531,rural,shared_access,high,medium,degree
STU001532,rural,no_access,low,low,degree
STU001533,peri-urban,no_access,medium,low,untrained
STU001534,peri-urban,shared_access,low,medium,degree
STU001535,rural,no_access,low,low,degree
STU001536,peri-urban,no_access,low,low,untrained
STU001537,urban,shared_access,low,high,untrained
STU001538,peri-urban,no_access,low,low,diploma
STU001539,urban,shared_access,low,low,postgraduate
STU001540,peri-urban,individual_access,low,low,postgraduate
STU001541,urban,individual_access,medium,medium,untrained
STU001542,rural,no_access,low,medium,degree
STU001543,rural,no_access,low,medium,degree
STU001544,rural,individual_access,low,high,degree
STU001545,peri-urban,no_access,low,low,untrained
STU001546,rural,shared_access,low,low,postgraduate
STU001547,rural,shared_access,high,low,degree
STU001548,urban,no_access,medium,low,degree
STU001549,rural,no_access,low,low,untrained
STU001550,rural,shared_access,medium,low,diploma
STU001551,rural,no_access,low,medium,diploma
STU001552,peri-urban,individual_access,medium,low,degree
STU001553,rural,shared_access,high,high,degree
STU001554,rural,no_access,low,high,postgraduate
STU001555,rural,shared_access,low,medium,diploma
STU001556,urban,no_access,medium,high,postgraduate
STU001557,urban,no_access,low,medium,degree
STU001558,peri-urban,individual_access,low,low,untrained
STU001559,peri-urban,shared_access,medium,medium,diploma
STU001560,urban,shared_access,medium,low,degree
STU001561,urban,individual_access,low,medium,degree
STU001562,peri-urban,shared_access,medium,medium,diploma
STU001563,urban,no_access,low,medium,degree
STU001564,urban,no_access,low,low,diploma
STU001565,urban,no_access,medium,medium,degree
STU001566,peri-urban,no_access,medium,high,postgraduate
STU001567,rural,shared_access,medium,low,diploma
STU001568,rural,shared_access,medium,low,untrained
STU001569,peri-urban,no_access,medium,low,degree
STU001570,peri-urban,shared_access,high,high,degree
STU001571,peri-urban,individual_access,medium,medium,diploma
STU001572,peri-urban,individual_access,low,low,diploma
STU001573,peri-urban,no_access,medium,medium,diploma
STU001574,urban,individual_access,low,medium,degree
STU001575,rural,individual_access,medium,low,degree
STU001576,rural,no_access,low,high,diploma
STU001577,urban,no_access,low,medium,diploma
STU001578,urban,no_access,medium,low,diploma
STU001579,urban,shared_access,medium,high,untrained
STU001580,urban,shared_access,low,low,untrained
STU001581,urban,shared_access,low,low,degree
STU001582,rural,shared_access,medium,low,degree
STU001583,peri-urban,no_access,high,low,diploma
STU001584,rural,no_access,low,medium,degree
STU001585,peri-urban,individual_access,low,low,degree
STU001586,urban,individual_access,low,low,degree
STU001587,rural,shared_access,low,high,degree
STU001588,peri-urban,no_access,low,low,diploma
STU001589,rural,no_access,high,low,degree
STU001590,rural,no_access,medium,low,diploma
STU001591,rural,no_access,low,medium,postgraduate
STU001592,rural,no_access,low,low,diploma
STU001593,urban,individual_access,low,low,degree
STU001594,peri-urban,shared_access,medium,high,diploma
STU001595,urban,no_access,low,low,diploma
STU001596,peri-urban,no_access,low,high,diploma
STU001597,rural,no_access,medium,medium,degree
STU001598,rural,shared_access,low,medium,diploma
STU001599,urban,shared_access,medium,low,diploma
STU001600,rural,no_access,high,high,untrained
STU001601,urban,individual_access,low,low,diploma
STU001602,rural,no_access,low,low,diploma
STU001603,peri-urban,no_access,high,medium,diploma
STU001604,urban,individual_access,low,low,diploma
STU001605,rural,no_access,low,low,postgraduate
STU001606,rural,no_access,medium,medium,diploma
STU001607,urban,shared_access,medium,low,untrained
STU001608,rural,no_access,high,low,degree
STU001609,peri-urban,no_access,low,medium,untrained
STU001610,peri-urban,no_access,low,low,degree
STU001611,rural,no_access,low,medium,diploma
STU001612,urban,shared_access,low,medium,untrained
STU001613,urban,no_access,medium,low,postgraduate
STU001614,rural,shared_access,low,low,diploma
STU001615,urban,individual_access,low,low,degree
STU001616,rural,no_access,low,low,diploma
STU001617,rural,no_access,low,low,diploma
STU001618,peri-urban,no_access,low,medium,diploma
STU001619,urban,no_access,medium,low,diploma
STU001620,rural,no_access,low,medium,degree
STU001621,rural,shared_access,medium,low,untrained
STU001622,peri-urban,no_access,low,low,diploma
STU001623,urban,shared_access,low,low,diploma
STU001624,rural,shared_access,high,low,degree
STU001625,rural,individual_access,high,medium,diploma
STU001626,peri-urban,no_access,low,medium,diploma
STU001627,rural,no_access,low,high,diploma
STU001628,rural,individual_access,high,low,degree
STU001629,rural,no_access,medium,low,postgraduate
STU001630,peri-urban,shared_access,low,high,diploma
STU001631,peri-urban,shared_access,low,medium,diploma
STU001632,urban,shared_access,low,low,diploma
STU001633,peri-urban,no_access,medium,low,degree
STU001634,peri-urban,no_access,medium,medium,diploma
STU001635,urban,shared_access,low,low,untrained
STU001636,peri-urban,shared_access,low,medium,degree
STU001637,peri-urban,shared_access,low,low,untrained
STU001638,urban,shared_access,medium,high,untrained
STU001639,rural,individual_access,high,medium,degree
STU001640,peri-urban,individual_access,medium,medium,degree
STU001641,urban,shared_access,medium,low,degree
STU001642,rural,no_access,low,medium,untrained
STU001643,peri-urban,no_access,medium,high,diploma
STU001644,rural,shared_access,low,low,diploma
STU001645,rural,shared_access,low,medium,degree
STU001646,peri-urban,no_access,low,low,degree
STU001647,rural,shared_access,medium,medium,diploma
STU001648,urban,no_access,low,medium,diploma
STU001649,urban,no_access,low,medium,diploma
STU001650,urban,individual_access,high,medium,degree
STU001651,rural,no_access,medium,low,diploma
STU001652,rural,shared_access,low,medium,degree
STU001653,rural,shared_access,low,medium,degree
STU001654,rural,shared_access,medium,low,diploma
STU001655,urban,no_access,low,high,degree
STU001656,peri-urban,shared_access,low,low,degree
STU001657,rural,no_access,low,low,degree
STU001658,urban,shared_access,low,medium,untrained
STU001659,rural,no_access,medium,low,diploma
STU001660,rural,individual_access,medium,low,untrained
STU001661,rural,shared_access,low,low,diploma
STU001662,peri-urban,no_access,high,high,diploma
STU001663,urban,no_access,medium,low,degree
STU001664,rural,no_access,medium,low,diploma
STU001665,urban,shared_access,low,low,diploma
STU001666,urban,shared_access,low,low,postgraduate
STU001667,urban,shared_access,medium,low,degree
STU001668,rural,individual_access,medium,high,diploma
STU001669,rural,shared_access,low,medium,postgraduate
STU001670,urban,shared_access,low,high,diploma
STU001671,rural,no_access,low,medium,degree
STU001672,peri-urban,shared_access,low,low,diploma
STU001673,urban,shared_access,low,low,degree
STU001674,rural,shared_access,low,medium,degree
STU001675,urban,no_access,low,low,degree
STU001676,urban,no_access,high,medium,diploma
STU001677,peri-urban,no_access,medium,low,postgraduate
STU001678,peri-urban,individual_access,low,medium,diploma
STU001679,urban,shared_access,low,low,degree
STU001680,peri-urban,no_access,low,medium,untrained
STU001681,peri-urban,no_access,low,high,diploma
STU001682,urban,shared_access,medium,low,postgraduate
STU001683,peri-urban,individual_access,low,low,degree
STU001684,rural,individual_access,high,low,untrained
STU001685,rural,individual_access,low,low,degree
STU001686,rural,individual_access,high,medium,untrained
STU001687,peri-urban,no_access,medium,high,diploma
STU001688,peri-urban,no_access,medium,high,diploma
STU001689,peri-urban,shared_access,high,medium,diploma
STU001690,rural,shared_access,low,medium,untrained
STU001691,urban,no_access,low,low,degree
STU001692,urban,shared_access,low,high,degree
STU001693,rural,no_access,medium,medium,diploma
STU001694,peri-urban,no_access,high,low,degree
STU001695,peri-urban,no_access,low,high,diploma
STU001696,peri-urban,individual_access,medium,medium,postgraduate
STU001697,rural,shared_access,low,low,degree
STU001698,urban,shared_access,low,medium,postgraduate
STU001699,urban,individual_access,medium,low,degree
STU001700,peri-urban,individual_access,low,low,degree
STU001701,urban,no_access,low,low,untrained
STU001702,urban,shared_access,medium,medium,degree
STU001703,rural,no_access,medium,low,degree
STU001704,peri-urban,shared_access,medium,low,diploma
STU001705,peri-urban,no_access,low,low,diploma
STU001706,urban,no_access,low,low,diploma
STU001707,rural,shared_access,medium,medium,diploma
STU001708,peri-urban,no_access,high,medium,postgraduate
STU001709,urban,shared_access,low,low,diploma
STU001710,rural,shared_access,medium,low,diploma
STU001711,urban,shared_access,medium,low,untrained
STU001712,rural,no_access,medium,medium,degree
STU001713,urban,no_access,medium,medium,degree
STU001714,urban,no_access,low,low,degree
STU001715,rural,individual_access,medium,low,diploma
STU001716,urban,individual_access,low,low,postgraduate
STU001717,rural,no_access,low,medium,diploma
STU001718,peri-urban,shared_access,low,low,untrained
STU001719,peri-urban,shared_access,low,medium,diploma
STU001720,urban,individual_access,medium,medium,diploma
STU001721,rural,no_access,high,low,diploma
STU001722,rural,shared_access,low,low,degree
STU001723,peri-urban,shared_access,low,high,untrained
STU001724,peri-urban,no_access,high,low,degree
STU001725,peri-urban,no_access,low,medium,diploma
STU001726,rural,no_access,low,medium,diploma
STU001727,rural,shared_access,medium,low,degree
STU001728,urban,shared_access,high,medium,degree
STU001729,rural,shared_access,medium,low,postgraduate
STU001730,rural,no_access,low,low,diploma
STU001731,urban,individual_access,medium,medium,diploma
STU001732,rural,no_access,medium,high,postgraduate
STU001733,peri-urban,individual_access,high,low,diploma
STU001734,rural,no_access,low,medium,degree
STU001735,urban,individual_access,high,low,untrained
STU001736,peri-urban,individual_access,medium,medium,diploma
STU001737,urban,individual_access,low,low,postgraduate
STU001738,rural,individual_access,low,low,postgraduate
STU001739,peri-urban,no_access,low,high,postgraduate
STU001740,urban,shared_access,high,medium,degree
STU001741,rural,shared_access,low,low,diploma
STU001742,rural,no_access,medium,high,degree
STU001743,rural,individual_access,low,low,untrained
STU001744,urban,no_access,medium,medium,degree
STU001745,peri-urban,no_access,low,medium,degree
STU001746,peri-urban,individual_access,high,medium,degree
STU001747,peri-urban,no_access,medium,low,diploma
STU001748,peri-urban,no_access,medium,medium,diploma
STU001749,peri-urban,no_access,medium,medium,degree
STU001750,peri-urban,shared_access,medium,low,postgraduate
STU001751,peri-urban,individual_access,high,high,diploma
STU001752,rural,no_access,low,low,untrained
STU001753,urban,shared_access,high,low,postgraduate
STU001754,urban,shared_access,low,medium,degree
STU001755,rural,shared_access,medium,low,degree
STU001756,peri-urban,shared_access,high,medium,postgraduate
STU001757,rural,individual_access,high,low,degree
STU001758,urban,no_access,low,low,degree
STU001759,urban,no_access,low,medium,degree
STU001760,urban,shared_access,medium,high,diploma
STU001761,rural,no_access,low,medium,diploma
STU001762,rural,shared_access,high,low,diploma
STU001763,rural,no_access,low,low,degree
STU001764,rural,no_access,low,medium,diploma
STU001765,rural,individual_access,medium,high,postgraduate
STU001766,rural,no_access,low,medium,diploma
STU001767,urban,shared_access,low,medium,degree
STU001768,rural,shared_access,low,low,untrained
STU001769,rural,no_access,high,medium,diploma
STU001770,urban,no_access,medium,low,diploma
STU001771,peri-urban,no_access,high,low,degree
STU001772,urban,shared_access,low,low,untrained
STU001773,peri-urban,no_access,low,medium,diploma
STU001774,urban,shared_access,low,medium,degree
STU001775,peri-urban,no_access,low,low,degree
STU001776,peri-urban,no_access,low,high,degree
STU001777,peri-urban,no_access,low,low,degree
STU001778,peri-urban,no_access,low,medium,degree
STU001779,rural,no_access,medium,medium,diploma
STU001780,peri-urban,individual_access,low,medium,diploma
STU001781,rural,no_access,medium,medium,untrained
STU001782,urban,shared_access,low,medium,diploma
STU001783,rural,shared_access,medium,medium,degree
STU001784,rural,shared_access,medium,medium,degree
STU001785,rural,shared_access,medium,high,degree
STU001786,urban,no_access,medium,low,diploma
STU001787,rural,shared_access,low,medium,degree
STU001788,peri-urban,no_access,low,low,diploma
STU001789,urban,shared_access,medium,medium,diploma
STU001790,rural,no_access,high,low,untrained
STU001791,urban,shared_access,medium,medium,degree
STU001792,rural,shared_access,low,low,degree
STU001793,rural,shared_access,medium,low,degree
STU001794,peri-urban,no_access,high,low,degree
STU001795,urban,shared_access,low,medium,degree
STU001796,rural,shared_access,low,high,diploma
STU001797,peri-urban,shared_access,medium,low,degree
STU001798,rural,no_access,medium,low,untrained
STU001799,peri-urban,no_access,low,medium,diploma
STU001800,peri-urban,no_access,low,medium,diploma
STU001801,peri-urban,shared_access,medium,low,untrained
STU001802,peri-urban,no_access,medium,medium,degree
STU001803,rural,shared_access,medium,high,untrained
STU001804,peri-urban,shared_access,low,low,diploma
STU001805,peri-urban,shared_access,low,medium,diploma
STU001806,peri-urban,shared_access,medium,low,degree
STU001807,rural,shared_access,low,high,diploma
STU001808,peri-urban,shared_access,low,medium,degree
STU001809,peri-urban,no_access,medium,medium,diploma
STU001810,rural,individual_access,low,high,diploma
STU001811,rural,individual_access,medium,low,untrained
STU001812,peri-urban,shared_access,low,medium,postgraduate
STU001813,peri-urban,individual_access,medium,medium,diploma
STU001814,rural,individual_access,medium,medium,diploma
STU001815,urban,shared_access,medium,medium,diploma
STU001816,peri-urban,shared_access,high,low,diploma
STU001817,urban,shared_access,low,low,diploma
STU001818,peri-urban,no_access,medium,low,diploma
STU001819,peri-urban,no_access,low,high,degree
STU001820,peri-urban,shared_access,high,low,degree
STU001821,urban,shared_access,low,medium,diploma
STU001822,peri-urban,no_access,medium,low,diploma
STU001823,peri-urban,shared_access,low,medium,diploma
STU001824,peri-urban,shared_access,low,low,postgraduate
STU001825,peri-urban,shared_access,low,medium,degree
STU001826,rural,no_access,low,low,diploma
STU001827,peri-urban,shared_access,low,low,degree
STU001828,peri-urban,no_access,low,low,diploma
STU001829,urban,no_access,medium,high,untrained
STU001830,peri-urban,no_access,low,medium,postgraduate
STU001831,peri-urban,no_access,low,medium,untrained
STU001832,urban,no_access,high,high,diploma
STU001833,peri-urban,shared_access,medium,medium,degree
STU001834,rural,no_access,low,medium,degree
STU001835,rural,no_access,low,medium,untrained
STU001836,rural,individual_access,low,low,degree
STU001837,rural,shared_access,medium,low,degree
STU001838,peri-urban,individual_access,high,high,degree
STU001839,urban,shared_access,medium,low,diploma
STU001840,peri-urban,no_access,high,low,untrained
STU001841,rural,individual_access,medium,medium,postgraduate
STU001842,peri-urban,individual_access,high,low,degree
STU001843,rural,shared_access,medium,medium,diploma
STU001844,urban,shared_access,medium,medium,degree
STU001845,rural,shared_access,medium,low,diploma
STU001846,peri-urban,shared_access,medium,low,postgraduate
STU001847,rural,shared_access,low,low,degree
STU001848,peri-urban,shared_access,low,medium,degree
STU001849,peri-urban,no_access,low,high,degree
STU001850,urban,no_access,low,medium,degree
STU001851,rural,no_access,high,low,diploma
STU001852,urban,no_access,medium,low,untrained
STU001853,peri-urban,no_access,low,medium,diploma
STU001854,urban,individual_access,low,medium,degree
STU001855,urban,no_access,low,low,degree
STU001856,urban,no_access,medium,low,diploma
STU001857,rural,no_access,high,low,diploma
STU001858,rural,shared_access,low,low,degree
STU001859,rural,shared_access,low,medium,degree
STU001860,rural,shared_access,high,high,diploma
STU001861,peri-urban,individual_access,medium,low,degree
STU001862,urban,individual_access,high,medium,diploma
STU001863,urban,individual_access,low,low,diploma
STU001864,peri-urban,individual_access,low,low,diploma
STU001865,peri-urban,no_access,medium,low,diploma
STU001866,urban,shared_access,low,low,diploma
STU001867,urban,no_access,medium,low,degree
STU001868,rural,shared_access,medium,medium,untrained
STU001869,peri-urban,no_access,low,medium,diploma
STU001870,urban,no_access,low,medium,diploma
STU001871,rural,no_access,medium,medium,diploma
STU001872,peri-urban,shared_access,high,low,degree
STU001873,urban,shared_access,low,low,degree
STU001874,urban,no_access,medium,low,degree
STU001875,urban,shared_access,low,low,diploma
STU001876,urban,no_access,high,low,untrained
STU001877,rural,shared_access,medium,high,diploma
STU001878,rural,no_access,low,high,degree
STU001879,peri-urban,no_access,medium,medium,untrained
STU001880,peri-urban,shared_access,medium,medium,degree
STU001881,peri-urban,shared_access,medium,medium,postgraduate
STU001882,peri-urban,individual_access,low,medium,degree
STU001883,peri-urban,shared_access,medium,medium,diploma
STU001884,peri-urban,individual_access,medium,low,degree
STU001885,rural,no_access,low,high,diploma
STU001886,rural,no_access,low,medium,postgraduate
STU001887,rural,individual_access,high,low,diploma
STU001888,rural,no_access,medium,medium,degree
STU001889,urban,shared_access,low,medium,untrained
STU001890,peri-urban,no_access,high,high,degree
STU001891,rural,shared_access,low,low,diploma
STU001892,urban,no_access,medium,medium,untrained
STU001893,peri-urban,shared_access,low,low,diploma
STU001894,rural,shared_access,low,low,untrained
STU001895,rural,no_access,high,low,diploma
STU001896,rural,no_access,medium,low,degree
STU001897,peri-urban,no_access,low,low,untrained
STU001898,rural,no_access,high,medium,degree
STU001899,rural,no_access,high,medium,untrained
STU001900,rural,individual_access,medium,medium,degree
STU001901,peri-urban,no_access,low,low,postgraduate
STU001902,rural,no_access,low,medium,diploma
STU001903,urban,shared_access,medium,medium,postgraduate
STU001904,rural,no_access,high,medium,degree
STU001905,peri-urban,no_access,low,medium,degree
STU001906,peri-urban,shared_access,low,low,diploma
STU001907,peri-urban,shared_access,low,low,postgraduate
STU001908,rural,individual_access,low,high,degree
STU001909,urban,no_access,medium,low,untrained
STU001910,urban,shared_access,low,low,untrained
STU001911,rural,individual_access,medium,low,diploma
STU001912,rural,individual_access,medium,medium,diploma
STU001913,urban,individual_access,low,medium,diploma
STU001914,peri-urban,no_access,high,medium,postgraduate
STU001915,rural,individual_access,low,high,degree
STU001916,rural,individual_access,low,low,diploma
STU001917,peri-urban,shared_access,low,low,diploma
STU001918,peri-urban,shared_access,medium,high,degree
STU001919,peri-urban,individual_access,low,medium,postgraduate
STU001920,urban,no_access,high,medium,degree
STU001921,peri-urban,shared_access,low,medium,degree
STU001922,rural,shared_access,low,low,degree
STU001923,peri-urban,shared_access,medium,high,diploma
STU001924,rural,shared_access,high,low,untrained
STU001925,rural,no_access,medium,medium,degree
STU001926,rural,no_access,low,low,degree
STU001927,rural,no_access,low,medium,degree
STU001928,peri-urban,shared_access,low,medium,degree
STU001929,rural,shared_access,medium,low,diploma
STU001930,peri-urban,individual_access,medium,high,diploma
STU001931,peri-urban,shared_access,low,low,degree
STU001932,peri-urban,shared_access,medium,low,diploma
STU001933,urban,no_access,medium,low,diploma
STU001934,urban,shared_access,low,medium,degree
STU001935,peri-urban,individual_access,low,medium,diploma
STU001936,rural,shared_access,medium,medium,degree
STU001937,peri-urban,individual_access,low,medium,degree
STU001938,peri-urban,individual_access,low,medium,degree
STU001939,rural,no_access,low,high,postgraduate
STU001940,rural,shared_access,medium,high,diploma
STU001941,rural,shared_access,medium,low,postgraduate
STU001942,peri-urban,shared_access,medium,medium,degree
STU001943,peri-urban,no_access,low,low,degree
STU001944,rural,no_access,medium,low,degree
STU001945,urban,no_access,low,medium,untrained
STU001946,urban,shared_access,medium,medium,diploma
STU001947,rural,no_access,high,medium,untrained
STU001948,urban,no_access,medium,medium,degree
STU001949,rural,shared_access,low,medium,untrained
STU001950,urban,no_access,medium,high,untrained
STU001951,urban,individual_access,low,low,postgraduate
STU001952,rural,no_access,low,low,postgraduate
STU001953,urban,no_access,high,low,degree
STU001954,urban,individual_access,low,low,diploma
STU001955,urban,individual_access,low,high,degree
STU001956,urban,shared_access,medium,low,postgraduate
STU001957,peri-urban,shared_access,medium,low,untrained
STU001958,rural,no_access,medium,low,untrained
STU001959,urban,shared_access,low,low,postgraduate
STU001960,peri-urban,no_access,medium,medium,untrained
STU001961,peri-urban,shared_access,low,high,degree
STU001962,peri-urban,no_access,high,medium,degree
STU001963,peri-urban,shared_access,low,low,diploma
STU001964,rural,no_access,low,medium,untrained
STU001965,peri-urban,no_access,medium,high,degree
STU001966,rural,no_access,low,low,degree
STU001967,peri-urban,shared_access,medium,medium,postgraduate
STU001968,urban,no_access,low,medium,diploma
STU001969,peri-urban,shared_access,low,medium,postgraduate
STU001970,peri-urban,no_access,low,low,diploma
STU001971,rural,shared_access,low,medium,diploma
STU001972,urban,no_access,low,medium,postgraduate
STU001973,peri-urban,individual_access,low,medium,untrained
STU001974,rural,no_access,low,low,diploma
STU001975,rural,no_access,medium,low,untrained
STU001976,rural,no_access,medium,medium,degree
STU001977,peri-urban,no_access,low,medium,degree
STU001978,urban,shared_access,low,high,postgraduate
STU001979,peri-urban,no_access,low,medium,untrained
STU001980,rural,individual_access,low,low,diploma
STU001981,urban,shared_access,low,medium,diploma
STU001982,rural,no_access,low,medium,postgraduate
STU001983,urban,shared_access,high,medium,degree
STU001984,rural,no_access,medium,medium,diploma
STU001985,peri-urban,no_access,low,low,diploma
STU001986,urban,no_access,low,low,diploma
STU001987,rural,no_access,low,low,degree
STU001988,peri-urban,no_access,low,low,diploma
STU001989,urban,individual_access,medium,medium,degree
STU001990,rural,shared_access,low,low,diploma
STU001991,rural,individual_access,low,high,untrained
STU001992,peri-urban,no_access,low,low,degree
STU001993,rural,individual_access,medium,medium,degree
STU001994,rural,no_access,low,medium,diploma
STU001995,peri-urban,no_access,high,low,degree
STU001996,urban,individual_access,low,medium,degree
STU001997,rural,no_access,low,high,degree
STU001998,rural,no_access,low,high,degree
STU001999,urban,individual_access,medium,low,degree
STU002000,peri-urban,shared_access,low,medium,diploma
STU002001,urban,shared_access,low,low,diploma
STU002002,peri-urban,no_access,low,medium,diploma
STU002003,urban,no_access,low,low,diploma
STU002004,peri-urban,individual_access,low,high,degree
STU002005,rural,no_access,medium,medium,degree
STU002006,urban,no_access,medium,low,untrained
STU002007,peri-urban,no_access,medium,high,postgraduate
STU002008,rural,individual_access,high,medium,postgraduate
STU002009,rural,shared_access,low,low,untrained
STU002010,peri-urban,shared_access,high,medium,diploma
STU002011,rural,individual_access,low,medium,diploma
STU002012,rural,no_access,low,low,postgraduate
STU002013,rural,individual_access,medium,low,degree
STU002014,peri-urban,no_access,low,low,degree
STU002015,peri-urban,no_access,low,low,postgraduate
STU002016,peri-urban,no_access,medium,medium,degree
STU002017,rural,individual_access,low,low,degree
STU002018,rural,individual_access,low,medium,diploma
STU002019,peri-urban,shared_access,medium,high,diploma
STU002020,rural,no_access,low,high,diploma
STU002021,peri-urban,no_access,low,medium,degree
STU002022,rural,no_access,low,medium,untrained
STU002023,rural,no_access,high,high,diploma
STU002024,rural,no_access,high,medium,degree
STU002025,peri-urban,shared_access,medium,medium,diploma
STU002026,rural,shared_access,low,low,degree
STU002027,urban,individual_access,low,low,untrained
STU002028,rural,shared_access,low,low,untrained
STU002029,peri-urban,no_access,medium,low,diploma
STU002030,peri-urban,shared_access,medium,low,degree
STU002031,rural,no_access,medium,low,untrained
STU002032,peri-urban,shared_access,low,medium,diploma
STU002033,rural,shared_access,high,low,degree
STU002034,peri-urban,no_access,low,low,diploma
STU002035,rural,no_access,low,medium,diploma
STU002036,urban,individual_access,low,low,diploma
STU002037,urban,shared_access,medium,medium,postgraduate
STU002038,rural,shared_access,high,low,degree
STU002039,peri-urban,shared_access,low,medium,untrained
STU002040,urban,shared_access,high,high,degree
STU002041,rural,no_access,low,low,diploma
STU002042,urban,individual_access,low,medium,diploma
STU002043,peri-urban,individual_access,low,high,diploma
STU002044,urban,no_access,low,high,degree
STU002045,urban,no_access,medium,medium,degree
STU002046,rural,shared_access,low,medium,degree
STU002047,peri-urban,shared_access,low,low,diploma
STU002048,peri-urban,no_access,low,low,degree
STU002049,rural,shared_access,medium,low,diploma
STU002050,rural,shared_access,high,low,diploma
