student_id,multimedia_engagement,performance_gain,prior_achievement,consistency,early_struggle,skill_coverage,session_duration_avg,total_interactions,peer_collaboration,location,tablet_access,bandwidth_category,school_resource_level,teacher_qual,peer_activity_index,content_modality_preference,cate,achievement_q
u247072,0.1590485074626865,0.0979591836734693,0.75,0.2071251691855336,0.75,3446,15405.746501865671,4288,0.6,Urban,1,3,3,0.7952011739781014,0.5744818652849741,0.5710931884791243,-0.04772149531949686,Q4-High
u375707,0.5952380952380952,0.2094117647058824,0.4705882352941176,0.1742811357307238,0.4705882352941176,42,31333.33333333333,42,0.1,Urban,1,3,2,0.8130586518581823,0.06088082901554404,0.34516325033510786,0.16076142833198595,Q1-Low
u568005,0.238095238095238,0.4318181818181817,0.25,0.6184029466447889,0.25,39,18761.904761904763,42,0.0666666666666666,Urban,1,3,3,0.827743941326765,0.06088082901554404,0.5329217012841715,0.1183505407629073,Q1-Low
u100040,0.2563085796683489,-0.0357718337093135,0.7818181818181819,0.2334230811457089,0.78125,2679,16975.784426820475,2774,0.5666666666666667,Peri-urban,0,2,2,0.572663289862403,0.5559265442404007,0.3815336814674834,-0.07133713786082134,Q4-High
u469330,0.5573085846867749,0.0903096903096902,0.7557251908396947,0.2527163541627114,0.7473684210526316,4304,26420.88321732405,6465,0.5,Peri-urban,1,2,1,0.5483358504394092,0.8814691151919867,0.07889707520749456,-0.1471987277812231,Q4-High
u186225,0.4257425742574257,0.1102642276422763,0.594059405940594,0.2394772102794121,0.56,450,23910.879207920792,505,0.4666666666666667,Urban,1,3,3,0.7801563107247984,0.34132124352331605,0.23542684596049232,0.03567945315759031,Q2
u261696,0.446677919288016,-0.0859344288072961,0.7849056603773585,0.1783531040125375,0.7559055118110236,6478,24164.562989105416,6517,0.7666666666666667,Peri-urban,1,2,2,0.6168265744379258,0.8939899833055092,0.29830655439070336,-0.08213816935826727,Q4-High
u1087,0.1882544861337683,0.0026198219506586,0.6894736842105263,0.1577047300320966,0.631578947368421,2819,17308.761174551386,3065,0.8333333333333334,Peri-urban,0,2,2,0.5758495998019864,0.5676126878130217,0.3669636588258833,-0.11823015344937504,Q3
u366051,0.6715867158671587,0.002054794520548,0.5238095238095238,0.204861618809644,0.4210526315789473,267,33372.68265682657,271,0.5333333333333333,Rural,0,1,2,0.4126328005266336,0.19593147751605997,0.4855936818638486,0.015903777098283296,Q1-Low
u38700,0.3291814946619217,-0.0742798353909465,0.7474747474747475,0.1610275371566473,0.8166666666666667,1539,23460.758600237248,1686,0.5666666666666667,Urban,1,3,2,0.767496875951708,0.4740932642487047,0.1269195222811448,-0.01693440653096559,Q4-High
u3923,0.5966153846153847,-0.0178145006519286,0.7607843137254902,0.1199238347806736,0.75,4541,31044.700307692307,6500,0.9,Peri-urban,0,2,1,0.4216972309949847,0.8848080133555927,0.1546644684682807,-0.0757194715221186,Q4-High
u365850,0.4782293178519594,0.0594244093089358,0.7482678983833718,0.3234483711981707,0.7359050445103857,1268,22899.04716981132,1378,0.5666666666666667,Urban,1,3,3,0.8473527955678571,0.4533678756476684,0.35491717282501184,0.12163024073054282,Q4-High
u700,0.8311874105865522,0.2229629629629629,0.5217391304347826,0.2167510931290279,0.5769230769230769,655,43411.9799713877,699,0.2,Rural,1,1,2,0.4428640212302948,0.35974304068522484,0.655317075735224,0.0522028699130934,Q1-Low
u738939,0.037037037037037,-0.0142857142857143,0.7142857142857143,0.0153061224489795,0.7142857142857143,27,14703.703703703704,27,0.0666666666666666,Urban,0,3,2,0.4732077228291608,0.02461139896373057,0.4744243384968679,-0.11018529312759563,Q3
u18609,0.6773696378114564,-0.1352549889135255,0.6504065040650406,0.1848890313912083,0.6451612903225806,3053,27851.73439506807,3893,0.2333333333333333,Rural,1,1,1,0.3933852635480464,0.5331905781584583,0.18556673172511903,-0.25578027998215214,Q3
u543874,0.3559322033898305,0.1221397649969078,0.375,0.1655946939520823,0.375,98,25423.728813559323,118,0.1666666666666666,Rural,0,1,1,0.3416556788747384,0.11563169164882227,0.10969952631079619,-0.15945360542401746,Q1-Low
u182391,0.9047619047619048,0.0571428571428571,0.5142857142857142,0.0612244897959183,0.5142857142857142,42,53095.23809523809,42,0.0666666666666666,Rural,1,1,2,0.4817518582142258,0.056745182012847964,0.30269192346697316,-0.030380862708929774,Q1-Low
u688,0.6834381551362684,0.0333333333333333,0.6666666666666666,0.3391995063372753,0.75,471,34651.91614255765,477,0.2,Peri-urban,0,2,2,0.6113676579693584,0.33889816360601,0.3869574950795352,0.06293915179574765,Q3
u1256,0.2350951374207188,-0.1192333113020488,0.7522935779816514,0.2060652742738203,0.7679558011049724,2187,19091.63171247357,2365,0.3,Urban,1,3,3,0.7627618573286513,0.5116580310880829,0.6442572519871271,0.0012498946180756164,Q4-High
u28714,0.2783882783882784,0.0636363636363637,0.6,0.2304309920761014,0.6,264,21062.21611721612,273,0.0666666666666666,Urban,1,3,3,0.8268088463463449,0.23251295336787564,0.14988960709246477,0.03744440536895419,Q2
u338670,0.6579925650557621,-0.1246791345801247,0.6296296296296297,0.3051057075431587,0.6296296296296297,226,36903.34572490706,269,0.3666666666666666,Urban,1,3,2,0.8589823975465034,0.18976683937823835,0.5569350045184208,0.13576713999060847,Q2
u365861,0.0691823899371069,0.0716925351071692,0.7454545454545455,0.2314529151919491,0.7428571428571429,238,17283.01886792453,318,0.5666666666666667,Rural,1,3,2,0.8346469994927237,0.2955032119914347,0.23693827383332092,0.016041918063470623,Q4-High
u640382,0.6554923044486611,0.0324096580781072,0.7158145065398336,0.1913004268068782,0.6829268292682927,4338,28975.11617119966,4743,0.9333333333333332,Rural,0,1,1,0.4119192840588906,0.6916488222698073,0.6759083732898877,-0.011741952536605758,Q3
u232,0.4603441040704993,-0.0382416980826895,0.6885428253615128,0.1576834848788934,0.679136690647482,2193,23657.0889634914,2383,0.8666666666666667,Urban,0,3,3,0.8339808707717472,0.5129533678756477,0.5573426115986178,-0.09198859961845234,Q3
u240859,0.5867192941722776,0.0234860870283213,0.8335329341317366,0.1037502799124025,0.8,3952,29245.643371256094,4307,0.9666666666666668,Peri-urban,0,2,1,0.5717292141428928,0.6076794657762938,0.5529631279197922,-0.07250477677007554,Q4-High
u36890,0.3310089020771513,-0.0204309840314355,0.3927002365664075,0.1948925596773434,0.4288856304985337,4923,25900.34525222552,6740,0.6,Peri-urban,1,1,1,0.5561596051686962,0.9315525876460768,0.6237010874102195,0.2065363703955064,Q1-Low
u393118,0.4390964378801043,0.0062988115449915,0.7071428571428572,0.1653039043242949,0.6813186813186813,4329,22981.273848827102,5755,0.7333333333333333,Peri-urban,1,2,1,0.4877178926266119,0.7896494156928213,0.29497250939279435,-0.10145494242210874,Q3
u3759,0.6310679611650486,0.0779235005327677,0.6020942408376964,0.2092152626168878,0.62,5829,28432.431583737864,6592,0.7,Peri-urban,0,2,1,0.5069764502775272,0.9031719532554258,0.7285708770477334,-0.03631753748532339,Q2
u185960,0.6511627906976745,-0.3,0.6333333333333333,0.2959476879680013,0.6333333333333333,43,29069.6511627907,43,0.1,Rural,0,1,2,0.4833284328643109,0.07708779443254818,0.36058444135114115,-0.0405078813252169,Q2
u494863,0.6371728680790457,-0.1444113756613756,0.7301293900184843,0.2354621042055319,0.7232704402515723,4835,36571.81805234111,5617,1.0,Rural,1,1,2,0.4715815071603584,0.7451820128479657,0.5343909560908972,0.030714171929115006,Q4-High
u1104,0.5806451612903226,0.0360408821947283,0.6521739130434783,0.2377868109768911,0.5882352941176471,807,24425.048387096773,868,0.3,Urban,0,3,2,0.8018284226843375,0.39896373056994816,0.6996301440197464,-0.015006088919798046,Q3
u1040,0.7316561844863732,0.1313643620287363,0.7259475218658892,0.1543016359169353,0.7538461538461538,1328,38193.18448637317,1431,0.8666666666666667,Rural,0,1,1,0.3961955408746248,0.4229122055674518,0.0910901599401389,-0.14094648424453798,Q4-High
u368120,0.4947025264873675,0.0340175953079178,0.7409523809523809,0.2575028987922273,0.7181208053691275,2323,24095.739201303997,2454,0.6,Urban,0,3,3,0.7825825783155089,0.5142487046632125,0.6108916481316014,0.023187295313784,Q4-High
u10451,0.5634095634095634,-0.0190868924889543,0.7701612903225806,0.2317835521682285,0.7804878048780488,5075,25496.28393228393,6734,0.9666666666666668,Urban,1,3,3,0.7509231826193826,0.913860103626943,0.5809802925242799,0.04622695033922036,Q4-High
u1118,0.8843878015475649,0.0598591549295774,0.6229508196721312,0.2146981105642214,0.1428571428571428,1727,49153.38916704597,2197,0.7,Rural,0,1,1,0.3021968383233961,0.48394004282655245,0.5619108017545376,-0.16459850472939594,Q2
u15626,0.3506493506493506,-0.547945205479452,0.582089552238806,0.5712163056250739,0.5789473684210527,77,20090.90909090909,77,0.3333333333333333,Rural,0,1,2,0.4192414130715152,0.10278372591006424,0.19501845699709397,0.0006398197856102936,Q2
u40916,0.4697720515361744,0.0307677001330696,0.6456876456876457,0.1046882161099072,0.6171428571428571,5192,36483.2997309925,7063,0.9,Urban,0,3,3,0.7732585483407547,0.9455958549222798,0.22250125593055334,0.025173053715623398,Q2
u212525,0.3792093704245973,0.0196005917159762,0.7928994082840237,0.2323285911633416,0.7798165137614679,634,22346.970717423133,683,0.1666666666666666,Rural,1,1,1,0.368181736747226,0.3576017130620985,0.35456247851118877,-0.09499808784685367,Q4-High
u1023,0.8040287769784172,0.0894736842105263,0.391304347826087,0.2967277156816739,0.3571428571428571,3025,42086.2290647482,3475,0.4333333333333333,Urban,1,3,2,0.8070773455776975,0.5414507772020726,0.3962266921884106,0.1429799413493445,Q1-Low
u165473,0.5723431498079385,-0.0069619682768564,0.7411167512690355,0.1676356039589803,0.7649006622516556,3809,26278.014511310284,4686,0.8,Urban,1,3,2,0.84023100539824,0.7098445595854922,0.29573293722955707,-0.07255715618178746,Q4-High
u201226,0.533811758211427,-0.0990021472780092,0.680672268907563,0.280898503231364,0.696551724137931,6981,37216.23902842948,7246,0.6666666666666666,Urban,0,3,2,0.915954789681673,0.9702072538860104,0.6634676096153171,0.08850008645324915,Q3
u1617,0.6958666040394551,0.0288264277322859,0.6729559748427673,0.1262325730541939,0.6727272727272727,3592,34054.82386096759,4258,0.4333333333333333,Rural,0,1,3,0.3093479046610846,0.5524625267665952,0.019499204234120906,-0.16535663899155564,Q3
u156347,0.3276474769012082,-0.0317853064331937,0.4507042253521127,0.2795107841410125,0.38,1219,21941.006396588487,1407,0.2333333333333333,Urban,1,3,3,0.7986664377633698,0.45595854922279794,0.3276243817652744,0.27418679843065136,Q1-Low
u1202,0.5318518518518518,0.0536522106279027,0.5164319248826291,0.1839929192808008,0.5619047619047619,638,32234.025185185183,675,0.7666666666666667,Rural,0,1,1,0.3182827649597715,0.3554603854389722,0.15750290939996187,-0.1194697785402692,Q1-Low
u395945,0.4558823529411764,0.546875,0.4782608695652174,0.2901866089509839,0.5,118,22536.764705882357,136,0.3333333333333333,Rural,0,1,2,0.3736693404881036,0.1284796573875803,0.7264920105034072,-0.00043591359196661853,Q1-Low
u14746,0.582089552238806,-0.325,0.6129032258064516,0.5032746911015573,0.6935483870967742,134,41432.835820895525,134,0.2,Urban,0,3,3,0.494707961522377,0.11463730569948187,0.47328651000423977,0.27945223930534024,Q2
u418,0.6013813517513567,-0.0903195266272189,0.7424242424242424,0.1811112341688814,0.7415730337078652,1918,25354.140601874693,2027,0.8666666666666667,Urban,1,3,3,0.8500685711948419,0.4883419689119171,0.3638789160067103,-0.06915731585177837,Q4-High
u166367,0.8226826608505998,0.0466600199401794,0.63671875,0.2589532611992073,0.6132596685082873,3942,44605.87938931298,4585,0.8,Rural,0,1,1,0.3756043733755049,0.6381156316916489,0.1946414873457971,-0.10865645518978932,Q2
u1233,0.6721150702844066,-0.0329131652661064,0.6845878136200717,0.1203912999124129,0.6595744680851063,2763,31122.526969597908,3059,0.5333333333333333,Peri-urban,0,2,3,0.5523298530893366,0.5659432387312187,0.47433966571709213,-0.07133246193733647,Q3
u12556,0.3431158289103965,-0.0303822507350974,0.6751389992057188,0.3007630133600163,0.694300518134715,4176,20598.33312519513,6406,0.8666666666666667,Rural,1,1,2,0.3600818717207509,0.8501070663811563,0.1546736541031651,-0.02329922851199063,Q3
u156212,0.9090909090909092,0.3,0.7,0.3100670598961667,0.6,55,45036.32727272727,55,0.1,Urban,0,3,2,0.7694909294854873,0.08160621761658031,0.4507278041213972,0.14922818861860723,Q3
u16534,0.6888888888888889,-0.0386904761904762,0.696078431372549,0.3671091936885211,0.6842105263157895,267,36955.55555555556,270,0.6,Peri-urban,0,2,1,0.5778859487511162,0.22036727879799667,0.7155269826292148,-0.12238942499341027,Q3
u100112,0.4115549215406562,0.041600363719027,0.5686274509803921,0.3689619664615489,0.5797101449275363,1369,27425.038516405137,1402,0.4333333333333333,Rural,1,1,2,0.400626757599031,0.4197002141327623,0.7038247724217426,-0.024099201421662657,Q2
u161054,0.3893092105263158,-0.0231450411667457,0.7095808383233533,0.22531561163092,0.7106325706594886,5510,23753.59736842105,6080,0.7666666666666667,Urban,0,3,3,0.7221267027673824,0.8115284974093264,0.22486474115484137,-0.03419300859462388,Q3
u15683,0.4771838331160365,0.1251533742331289,0.6717557251908397,0.238179325837264,0.6708860759493671,1331,26898.305084745763,1534,0.7,Urban,0,3,3,0.7399079453084754,0.4676165803108808,0.6824665277786656,-0.09639244741317303,Q3
u139599,0.684275691291787,-0.0596845015449667,0.7988980716253443,0.2555510677377133,0.7655172413793103,4494,33657.98245976063,4846,1.0,Peri-urban,1,2,2,0.5769490949627747,0.7629382303839732,0.07461831487347118,-0.07094184628664595,Q4-High
u156831,0.5482502651113468,0.0516129032258064,0.3235294117647059,0.3211422420108756,0.1794871794871795,932,28293.66065747614,943,0.5,Urban,1,3,3,0.7291792902521766,0.4106217616580311,0.32993108206501265,0.11688495238173326,Q1-Low
u10 - Copy,0.8125,0.5,0.5,0.5357142857142858,0.5,16,29125.0,16,0.0666666666666666,Peri-urban,1,2,3,0.6402607082534373,0.001669449081803005,0.23397372528730406,0.07986118163944243,Q1-Low
u743779,0.6313868613138686,0.2990904226859282,0.5580524344569289,0.2577911482360108,0.5580524344569289,228,26306.4197080292,274,0.1,Urban,1,3,3,0.8571733890675266,0.25906735751295334,0.05551255663123692,0.15335579187672302,Q2
u628486,0.5109489051094891,0.264,0.736,0.3369169920689747,0.7459016393442623,129,23817.481751824816,137,0.2,Peri-urban,1,2,2,0.656825892536043,0.164440734557596,0.5564218557626194,0.16959181647691218,Q4-High
u228820,0.6125461254612546,0.4224137931034483,0.5,0.3213560885571131,0.425,239,31210.30996309963,271,0.4,Urban,1,3,3,0.7858758863709304,0.20531088082901555,0.6340190940740849,0.1732614569202443,Q1-Low
u10032,0.4691011235955056,-0.0084528688524589,0.6666666666666666,0.1555184592305743,0.6666666666666666,318,25401.685393258427,356,0.3666666666666666,Peri-urban,0,2,1,0.6289426129121988,0.3088480801335559,0.610586200777149,-0.015635673714214704,Q3
u555,0.5793838862559242,0.1068264721208962,0.5319148936170213,0.340825063152513,0.5753424657534246,679,35637.44075829384,844,0.7,Urban,1,3,3,0.7702869663163598,0.39378238341968913,0.4626728396032933,0.0930776841621689,Q1-Low
u54370,0.76,0.25,0.55,0.2678571428571429,0.55,50,35599.94,50,0.0666666666666666,Urban,1,3,3,0.8475841691959937,0.08031088082901554,0.4567548292246985,0.1832059806842882,Q1-Low
u678371,0.5595531460489568,0.4651162790697675,0.2857142857142857,0.2141895918114907,0.2857142857142857,3666,43961.03515689174,6087,0.5666666666666667,Peri-urban,0,2,3,0.5856686073577216,0.8280467445742905,0.7678100742707674,-0.19012492521294946,Q1-Low
u36818,0.3977055449330784,-0.0103217101657039,0.75,0.2441496404830655,0.75,2521,32641.67342256214,2615,0.9,Rural,0,1,1,0.3714386515556721,0.5010706638115632,0.3086568243334627,-0.030296603530374694,Q4-High
u388511,0.495350188898576,-0.026344644238845,0.6365824308062575,0.1568700491763011,0.6317567567567568,5320,23534.46047660564,6882,0.9666666666666668,Urban,1,3,3,0.8185133052589141,0.9300518134715026,0.4753624645266452,-0.051539219064739177,Q2
u387060,0.7242647058823529,0.0859375,0.6509433962264151,0.2298519933019097,0.6509433962264151,263,29635.90073529412,272,0.2666666666666666,Peri-urban,1,2,1,0.583461418186839,0.2353923205342237,0.2579118654925192,-0.07192926373896442,Q3
u433,0.7134615384615385,0.026907001044932,0.8707482993197279,0.441034429874904,0.8446601941747572,519,33367.21923076923,520,0.6666666666666666,Peri-urban,1,2,3,0.5565296493385113,0.35058430717863104,0.6180704961471891,0.08528369083355271,Q4-High
u112087,0.4032614704256495,0.0131137642557951,0.7717717717717718,0.1423057611875529,0.6829268292682927,5076,23954.80389718076,7236,0.7666666666666667,Urban,1,3,3,0.790195173659834,0.9689119170984456,0.6012228353462182,-0.057869274364889325,Q4-High
u100150,0.3683168316831683,0.1333333333333333,0.5333333333333333,0.2223362317193521,0.5333333333333333,487,23243.554455445545,505,0.1666666666666666,Urban,1,3,3,0.6671443185943651,0.34132124352331605,0.45062981581591777,0.2051193266363417,Q1-Low
u156762,0.2598425196850393,0.0569727891156461,0.8,0.1954535656838639,0.8,230,19397.61811023622,254,0.3333333333333333,Urban,1,3,3,0.8169115916467383,0.18458549222797926,0.45906590323395147,0.11147181624534803,Q4-High
u165241,0.3505827505827505,-0.0443971042907773,0.8080808080808081,0.2689063901205053,0.7287581699346405,3354,21618.08205128205,4290,0.8,Peri-urban,0,2,1,0.5931430968230318,0.5959933222036727,0.38663631955244265,-0.05688513338087174,Q4-High
u454471,0.9285714285714286,0.3152173913043478,0.4090909090909091,0.4007025722761174,0.4210526315789473,42,56880.95238095238,42,0.2333333333333333,Rural,0,1,2,0.3523244819129454,0.056745182012847964,0.4606637033251492,0.16733628444477372,Q1-Low
u387936,0.5758575197889182,0.0031121704081759,0.7369565217391304,0.1857765760611816,0.7128712871287128,5090,27857.682222955144,6064,0.8,Peri-urban,0,2,1,0.5711971346258902,0.8263772954924875,0.09883133502562484,-0.10903797947770781,Q4-High
u368246,0.7382165605095541,-0.0281543274244003,0.6866666666666666,0.3626403598963278,0.6909090909090909,1458,38596.74777070064,1570,0.6666666666666666,Urban,1,3,3,0.885233730822315,0.47150259067357514,0.47618441786883003,0.16385147455301446,Q3
u393,0.5347461803844258,-0.0537424272034394,0.3636363636363636,0.2172325139845654,0.3636363636363636,1789,25887.44455396747,2029,0.7,Urban,1,3,2,0.7692254323313659,0.4896373056994819,0.7507178473632916,-0.024739699285582513,Q1-Low
u168002,0.5777267508610793,0.0273977749768582,0.798932384341637,0.1571619536288235,0.6829268292682927,3986,28626.16877152698,4355,0.8,Urban,1,3,3,0.6354824048394252,0.6023316062176166,0.28502430308194404,-0.1388522018441167,Q4-High
u21412,0.3529411764705882,0.2714285714285714,0.4285714285714285,0.4399123561474626,0.4285714285714285,17,24117.647058823528,17,0.1,Urban,1,3,2,0.7533352597787576,0.0045336787564766836,0.4491217673833342,0.15570367013645797,Q1-Low
u484915,0.7142857142857143,0.0999999999999999,0.5185185185185185,0.4936171389028081,0.4444444444444444,42,36595.23809523809,42,0.3333333333333333,Rural,1,1,1,0.2938411547106284,0.056745182012847964,0.34813463004715883,0.08013104866297482,Q1-Low
u1175,0.4194139194139194,-0.25,0.7560240963855421,0.1565533817192584,0.7429906542056075,496,22679.446886446887,546,0.5666666666666667,Rural,1,1,1,0.4487086041620145,0.3340471092077088,0.2743202032900744,-0.12128189872869706,Q4-High
u521,0.5187861271676301,0.1136950904392765,0.5555555555555556,0.1708603980348704,0.568,1770,26192.185934489404,2076,0.4333333333333333,Rural,0,1,1,0.4386866104490191,0.47751605995717344,0.5887712853293892,-0.05035197732885158,Q1-Low
u152497,0.495049504950495,0.0038461538461538,0.6,0.2375683055642938,0.5571428571428572,5942,29204.058185270584,7373,0.9,Peri-urban,0,2,1,0.6300497261973818,0.9833055091819699,0.29727361267041297,0.04792124014833721,Q2
u10022,0.4285714285714285,0.2181695373184735,0.4444444444444444,0.3071412044292563,0.4444444444444444,1864,19153.82608695652,1932,0.4666666666666667,Peri-urban,0,2,3,0.5996311912589706,0.5108514190317195,0.577836545364866,0.09896034121292649,Q1-Low
u471471,0.92,0.2471655328798185,0.5581395348837209,0.3523729977527118,0.5555555555555556,155,60119.84,175,0.3333333333333333,Peri-urban,1,2,3,0.5671353935397252,0.19365609348914858,0.42526239982237596,0.19487096766318596,Q2
u479,0.7728433440657266,-0.1247484909456739,0.8571428571428571,0.175912939590376,0.8571428571428571,7103,35030.308204729656,9007,0.4,Peri-urban,1,2,1,0.5813557281578923,0.989983305509182,0.13010556305547985,-0.1563943586780369,Q4-High
u15672,0.3846153846153846,0.5402843601895735,0.4484536082474227,0.3408388621529782,0.4,237,19255.34153846154,325,0.4666666666666667,Urban,0,3,2,0.9053043475467304,0.30505181347150256,0.23975308254170255,0.6127905186140098,Q1-Low
u248,0.6191646191646192,0.1169702780441035,0.6041666666666666,0.4626640409688573,0.5666666666666667,360,31685.493857493857,407,0.7,Urban,1,3,3,0.9084130879424712,0.32512953367875647,0.4271640071507362,0.2782507957976679,Q2
u11,0.3576044808272296,-0.0920250099610752,0.7151394422310757,0.1449267762335511,0.6049382716049383,2969,20412.928048255064,4642,0.9666666666666668,Peri-urban,1,3,3,0.7132635900225663,0.7095158597662772,0.33513575777054927,-0.046855845668770255,Q3
u152381,0.5314455054329931,-0.0626790830945558,0.6716417910447762,0.1275700961958392,0.6774193548387096,5552,24653.51366480079,6074,0.5666666666666667,Rural,1,1,2,0.379293943727493,0.7987152034261242,0.3295557604340685,-0.04388079788113889,Q3
u186323,0.275,0.1111111111111111,0.25,0.119047619047619,0.25,40,17824.9,40,0.0666666666666666,Urban,0,3,2,0.7935304896211384,0.046632124352331605,0.390118163534357,-0.09158974106669462,Q1-Low
u1258,0.6711409395973155,0.0802469135802469,0.6666666666666666,0.2889073565654753,0.6666666666666666,1442,23328.140329469188,1639,0.6,Peri-urban,0,2,1,0.6533375321579505,0.48580968280467446,0.25832366614776003,0.037100678009698636,Q3
u1698,0.475016508914814,0.0391983681366053,0.8428184281842819,0.2659270232984724,0.8385650224215246,4377,25281.458727712965,4543,0.9,Peri-urban,1,3,2,0.828051660816697,0.67779632721202,0.19253199667083712,0.09861204473761587,Q4-High
u603886,0.4686346863468634,0.0117647058823529,0.5882352941176471,0.2168150142430978,0.8,164,21405.889298892987,271,0.1,Rural,0,1,2,0.4779594980575489,0.19593147751605997,0.4779080850799207,0.010367486174464983,Q2
u404437,0.5922330097087378,-0.1071428571428571,0.7641509433962265,0.2799238031490774,0.7553191489361702,194,24912.543689320388,206,0.3333333333333333,Urban,0,3,2,0.8574767609230165,0.172279792746114,0.011538046127558696,-0.004483583167466312,Q4-High
u89218,0.5604395604395604,-0.0458333333333332,0.7477064220183486,0.2003349686732735,0.6982248520710059,261,31545.74358974359,273,0.4333333333333333,Urban,0,3,3,0.6682911086878645,0.23251295336787564,0.3016238149928938,0.025449024518383,Q4-High
u2126,0.5450928381962865,0.0926938499192834,0.6888217522658611,0.2227423029843762,0.6871165644171779,674,29120.580901856763,754,0.3333333333333333,Rural,0,1,2,0.4148324354403679,0.37044967880085655,0.4652642806959911,-0.07031757324932385,Q3
u77942,0.8010150137449777,0.1715473715473715,0.2777777777777778,0.2524311145502657,0.2352941176470588,3550,52482.48276591246,4729,0.7666666666666667,Urban,0,3,2,0.7599885052505304,0.7240932642487047,0.6847946511485223,-0.24437123637439226,Q1-Low
u222132,0.1333333333333333,0.2068965517241379,0.0,0.2216748768472906,0.0,30,8533.166666666666,30,0.0666666666666666,Peri-urban,1,2,3,0.5380947158325469,0.040901502504173626,0.34614732940741194,-0.16790228898411322,Q1-Low
u1181,0.5333333333333333,0.01875,0.8023255813953488,0.2539070094509039,0.8023255813953488,353,29151.94933333333,375,0.2,Urban,1,3,2,0.7820314359561112,0.31476683937823835,0.7525207005593921,-0.01019001269467082,Q4-High
u745,0.4771573604060913,-0.29507379337854,0.6363636363636364,0.2990300766143396,0.4117647058823529,517,24732.612521150597,591,0.3333333333333333,Peri-urban,1,2,2,0.6558500559685504,0.3639398998330551,0.19074364252196713,0.12857075134615106,Q2
u10630,0.3538146441372248,0.0376388888888888,0.6384976525821596,0.2351651507875415,0.5692307692307692,4439,21415.597200887525,5859,0.7666666666666667,Rural,1,1,1,0.5078553481906745,0.7708779443254818,0.4885478245227751,-0.07194507242391826,Q2
u683003,0.6215022091310751,0.0704910063198833,0.6,0.1245502975900763,0.6,3375,29193.21044018982,6111,0.3,Peri-urban,1,2,2,0.8295168816352785,0.8347245409015025,0.35775041920505773,-0.005169885825367299,Q2
u237339,0.2218181818181818,-0.2289308176100628,0.6209677419354839,0.2730707670374089,0.5595238095238095,239,19229.08363636364,275,0.3333333333333333,Rural,0,1,1,0.3477584326452947,0.26659528907922914,0.15566357367131475,-0.014322057283774345,Q2
u56047,0.391304347826087,0.2150537634408602,0.3333333333333333,0.2970646799215673,0.3333333333333333,136,27123.17391304348,138,0.2,Urban,1,3,3,0.7962138264943529,0.14702072538860103,0.5816975572789638,-0.11408374957299311,Q1-Low
u387066,0.8125,0.1904761904761904,0.7142857142857143,0.1445478187814679,0.7142857142857143,48,32208.33333333333,48,0.1,Peri-urban,1,2,2,0.5494729644298463,0.08681135225375626,0.3751942190928489,-0.07056690126663924,Q3
u212719,0.2360248447204969,0.3921370967741935,0.4516129032258064,0.1637563555836778,0.4516129032258064,304,20018.61801242236,322,0.1666666666666666,Urban,1,3,3,0.77804128549444,0.3011658031088083,0.15274007530342,0.08458844575407162,Q1-Low
u692,0.5990538143110585,0.0243995189076373,0.6782178217821783,0.229630641778321,0.684931506849315,1307,35461.269662921346,1691,0.7666666666666667,Peri-urban,1,2,1,0.6127872616795361,0.49081803005008345,0.5037568194951216,-0.07359506619999856,Q3
u74884,0.1333333333333333,0.2142857142857142,0.0,0.2295918367346938,0.0,30,9566.466666666667,30,0.0666666666666666,Peri-urban,0,2,2,0.6038389208478808,0.040901502504173626,0.1075225659949761,-0.18149060939542494,Q1-Low
u100043,0.8352112676056338,0.1338569880823402,0.4453125,0.1576406051119523,0.4761904761904761,644,38447.873239436616,710,0.6,Peri-urban,0,2,1,0.5846151124661537,0.38564273789649417,0.5527208933548383,0.07184954487161334,Q1-Low
u584967,0.1594202898550724,0.1146616541353383,0.660377358490566,0.3575101739053776,0.6842105263157895,272,18934.78260869565,276,0.6333333333333333,Peri-urban,0,2,1,0.6710170185993435,0.2854757929883139,0.22936667648034498,-0.04736581564357319,Q3
u4224,0.4107222969941678,0.0715252681695635,0.6706349206349206,0.1287486923187268,0.6263736263736264,3087,24069.593539703903,4458,0.8,Peri-urban,0,2,1,0.638154751466734,0.6527545909849749,0.8687808158781046,-0.11845505112622202,Q3
u744,0.4794430254593392,-0.0007704160246533,0.6075949367088608,0.198774622356525,0.5428571428571428,7798,23309.496992667053,12137,0.6333333333333333,Urban,0,3,3,0.7155668658540147,0.9935233160621761,0.268008227943974,-0.024089428273023458,Q2
u236,0.3716287959227012,0.0242402706752977,0.7003367003367004,0.1829201874483206,0.7162790697674418,3895,20819.64387343385,4709,0.9,Peri-urban,1,2,3,0.6490732973326779,0.7295492487479132,0.37458450098796814,-0.066797834383124,Q3
u100361,0.4658119658119658,0.1167504187604689,0.5666666666666667,0.2661990677451498,0.5666666666666667,229,26863.235042735043,234,0.1333333333333333,Urban,0,3,2,0.8054518892706617,0.17810880829015543,0.4787998697067142,0.11841883218067602,Q2
u61908,0.3378552971576227,0.0893796004206098,0.5827586206896552,0.4063226841582042,0.6646341463414634,4045,20810.230189491816,4644,0.6666666666666666,Peri-urban,0,2,2,0.5296152444296514,0.7136894824707847,0.27115560371241704,0.06214810600016685,Q2
