student_id,location,tablet_access,bandwidth,resource_level,teacher_qualification
sdv-id-VoQAsi,rural,no_access,high,medium,postgraduate
sdv-id-fgorpC,rural,individual_access,low,high,diploma
sdv-id-GIrvsq,urban,individual_access,medium,low,untrained
sdv-id-xRGqhI,rural,individual_access,high,high,untrained
sdv-id-YsSItf,rural,no_access,low,low,diploma
sdv-id-SVkgki,urban,shared_access,medium,medium,diploma
sdv-id-zgAMnw,rural,individual_access,low,low,diploma
sdv-id-KpDHPu,rural,no_access,low,medium,diploma
sdv-id-KrOIIh,peri-urban,individual_access,high,low,degree
sdv-id-tjoDGO,peri-urban,shared_access,medium,high,diploma
sdv-id-vHnyGA,peri-urban,shared_access,medium,high,untrained
sdv-id-YuYcry,urban,no_access,medium,low,diploma
sdv-id-WnYkJT,peri-urban,individual_access,low,low,degree
sdv-id-OyjxrM,rural,individual_access,low,medium,diploma
sdv-id-fyHoBy,peri-urban,no_access,high,medium,degree
sdv-id-FXmBQo,urban,no_access,medium,high,untrained
sdv-id-Wbxlut,rural,no_access,low,medium,untrained
sdv-id-KQPZfN,rural,shared_access,medium,low,untrained
sdv-id-CaaOLR,urban,no_access,medium,medium,degree
sdv-id-iLMkTD,peri-urban,no_access,high,low,degree
sdv-id-MHZJcD,urban,shared_access,high,high,diploma
sdv-id-tTxsaq,urban,shared_access,low,medium,diploma
sdv-id-ifybKt,urban,no_access,low,low,degree
sdv-id-rFIymA,urban,shared_access,high,medium,diploma
sdv-id-nkOmAi,peri-urban,no_access,medium,medium,postgraduate
sdv-id-stHcRg,peri-urban,shared_access,low,medium,diploma
sdv-id-ajFvLM,urban,no_access,medium,medium,diploma
sdv-id-FiRVoK,rural,individual_access,medium,medium,degree
sdv-id-hjhtsC,rural,individual_access,high,medium,diploma
sdv-id-EOyjyi,peri-urban,shared_access,high,low,diploma
sdv-id-zFbRUM,rural,individual_access,low,medium,diploma
sdv-id-JEzmQt,peri-urban,individual_access,low,low,postgraduate
sdv-id-gaFNYS,peri-urban,individual_access,low,high,diploma
sdv-id-jIFxJO,urban,no_access,high,medium,untrained
sdv-id-IGvdkc,peri-urban,shared_access,medium,high,diploma
sdv-id-XCkKhM,urban,shared_access,medium,high,diploma
sdv-id-xDnhwV,urban,shared_access,low,low,diploma
sdv-id-NoCCln,urban,shared_access,medium,medium,diploma
sdv-id-YdliME,urban,shared_access,medium,medium,diploma
sdv-id-CnetPE,rural,no_access,high,low,untrained
sdv-id-pMuSIn,rural,individual_access,medium,medium,diploma
sdv-id-PVhnsg,rural,shared_access,low,low,diploma
sdv-id-KuxssN,urban,shared_access,low,low,diploma
sdv-id-FTYHyv,rural,no_access,medium,high,diploma
sdv-id-xStWeF,urban,no_access,medium,low,untrained
sdv-id-LkYWnX,peri-urban,shared_access,high,medium,untrained
sdv-id-Dcplnk,urban,shared_access,medium,high,degree
sdv-id-ElZjQG,peri-urban,no_access,medium,medium,diploma
sdv-id-lMkmbp,peri-urban,individual_access,low,high,untrained
sdv-id-Yagpit,peri-urban,individual_access,low,high,degree
sdv-id-qYpiWr,urban,individual_access,high,medium,degree
sdv-id-hnhTUT,rural,no_access,low,low,degree
sdv-id-ANFxHC,peri-urban,individual_access,medium,medium,postgraduate
sdv-id-GnYZkE,peri-urban,no_access,low,high,diploma
sdv-id-mGJVyT,peri-urban,individual_access,medium,medium,postgraduate
sdv-id-YKSDog,urban,no_access,high,medium,degree
sdv-id-mKUMjr,peri-urban,individual_access,medium,low,degree
sdv-id-iaywLg,urban,individual_access,high,medium,diploma
sdv-id-tCPirI,rural,shared_access,medium,medium,diploma
sdv-id-luEoCK,urban,shared_access,low,low,untrained
sdv-id-EdRdBz,urban,no_access,low,low,diploma
sdv-id-pfpqQT,urban,individual_access,low,medium,diploma
sdv-id-UKHuqe,urban,shared_access,low,low,diploma
sdv-id-kLiKBk,rural,shared_access,low,medium,untrained
sdv-id-dbJzrF,peri-urban,individual_access,low,low,diploma
sdv-id-FbhQJc,peri-urban,shared_access,high,low,untrained
sdv-id-rodZrD,rural,no_access,high,medium,postgraduate
sdv-id-kmLwJc,rural,no_access,low,low,degree
sdv-id-GUaBkq,urban,individual_access,low,low,diploma
sdv-id-IojHiD,urban,individual_access,medium,medium,diploma
sdv-id-QvkiMn,rural,no_access,high,medium,diploma
sdv-id-pFihyH,peri-urban,shared_access,medium,low,degree
sdv-id-pQOUAh,peri-urban,shared_access,medium,low,diploma
sdv-id-buwkBW,urban,no_access,high,low,diploma
sdv-id-ExMueZ,rural,no_access,low,low,diploma
sdv-id-yttecN,urban,shared_access,medium,high,untrained
sdv-id-kaAjua,urban,shared_access,high,low,degree
sdv-id-hMXNWh,peri-urban,individual_access,medium,medium,untrained
sdv-id-oLZQtx,urban,shared_access,low,low,diploma
sdv-id-ZDLpyv,urban,shared_access,low,low,diploma
sdv-id-hHkzcK,urban,shared_access,medium,high,diploma
sdv-id-ogCXLY,urban,no_access,medium,medium,degree
sdv-id-SbUvXw,urban,no_access,low,low,diploma
sdv-id-vXUALb,peri-urban,shared_access,medium,low,degree
sdv-id-PTODxW,peri-urban,shared_access,low,medium,untrained
sdv-id-cdPMZM,urban,shared_access,low,medium,diploma
sdv-id-CwGCZO,rural,individual_access,low,high,diploma
sdv-id-CXBLkf,rural,no_access,low,low,postgraduate
sdv-id-udhGRg,rural,shared_access,low,high,postgraduate
sdv-id-AmXqkG,peri-urban,no_access,low,low,diploma
sdv-id-fcCYZH,peri-urban,shared_access,low,low,untrained
sdv-id-zQCikK,peri-urban,individual_access,high,low,diploma
sdv-id-IGQqpA,rural,shared_access,low,low,untrained
sdv-id-eTHuMI,urban,individual_access,low,medium,degree
sdv-id-DESlGL,peri-urban,shared_access,low,low,diploma
sdv-id-xvgbEI,peri-urban,shared_access,medium,low,degree
sdv-id-kjAHUz,rural,shared_access,low,low,untrained
sdv-id-bDqrYn,peri-urban,shared_access,medium,medium,degree
sdv-id-ZXNDmq,rural,no_access,low,medium,postgraduate
sdv-id-mBbdSd,rural,shared_access,low,high,diploma
sdv-id-ucmCoJ,urban,no_access,low,low,postgraduate
sdv-id-geCzXr,rural,shared_access,high,medium,diploma
sdv-id-KtnjHg,peri-urban,individual_access,low,high,degree
sdv-id-PxPJiq,peri-urban,shared_access,high,low,untrained
sdv-id-fpEEZj,urban,individual_access,medium,high,degree
sdv-id-niZURK,peri-urban,shared_access,high,high,degree
sdv-id-mPmnnZ,peri-urban,shared_access,medium,high,diploma
sdv-id-epXirh,peri-urban,individual_access,low,high,diploma
sdv-id-adbKeB,peri-urban,individual_access,low,high,degree
sdv-id-fSwVau,peri-urban,individual_access,low,low,untrained
sdv-id-tmzzDD,urban,no_access,high,high,untrained
sdv-id-baIKqJ,peri-urban,shared_access,low,low,diploma
sdv-id-eQIwPa,rural,no_access,medium,low,degree
sdv-id-IXDYeT,rural,individual_access,medium,medium,diploma
sdv-id-Qfxxms,peri-urban,no_access,high,medium,diploma
sdv-id-GCaAgo,urban,no_access,low,low,diploma
sdv-id-zoQpvz,peri-urban,shared_access,low,low,degree
sdv-id-Qqpgpj,rural,individual_access,low,high,diploma
sdv-id-TEaXeM,urban,no_access,medium,low,degree
sdv-id-bMZOFk,rural,no_access,medium,low,untrained
sdv-id-YHBMYX,rural,shared_access,medium,medium,degree
sdv-id-qxGzXe,rural,no_access,low,medium,untrained
sdv-id-UkHAzQ,urban,no_access,low,high,untrained
sdv-id-lBepxN,urban,no_access,high,low,degree
sdv-id-vmhYBT,peri-urban,shared_access,medium,medium,diploma
sdv-id-HNIJYn,rural,no_access,low,low,untrained
sdv-id-YAiFpd,peri-urban,individual_access,medium,medium,diploma
sdv-id-AfbQoZ,urban,no_access,low,medium,diploma
sdv-id-eoyNpA,rural,no_access,medium,medium,postgraduate
sdv-id-vPBxIV,rural,no_access,high,high,degree
sdv-id-WtzaNv,urban,individual_access,medium,high,untrained
sdv-id-dJQvxT,rural,individual_access,medium,medium,untrained
sdv-id-NvyvgJ,urban,shared_access,low,low,degree
sdv-id-Mddvjz,peri-urban,shared_access,medium,low,diploma
sdv-id-PmHzuM,rural,shared_access,high,medium,degree
sdv-id-ySXWdH,rural,shared_access,low,low,untrained
sdv-id-VfbuoK,rural,shared_access,medium,low,diploma
sdv-id-KmNunz,urban,individual_access,medium,medium,diploma
sdv-id-ckHJKX,urban,shared_access,medium,low,diploma
sdv-id-wxgPBA,peri-urban,no_access,high,medium,untrained
sdv-id-SZDonv,rural,no_access,low,low,degree
sdv-id-QyGsoK,urban,shared_access,low,medium,diploma
sdv-id-JWgORd,rural,shared_access,medium,low,diploma
sdv-id-iLZmOX,urban,no_access,high,high,diploma
sdv-id-RlVhAx,rural,no_access,medium,medium,diploma
sdv-id-edROUo,peri-urban,no_access,low,low,degree
sdv-id-AHJCGo,rural,shared_access,high,high,untrained
sdv-id-dZmvDE,peri-urban,individual_access,medium,medium,diploma
sdv-id-pApftj,peri-urban,shared_access,medium,low,diploma
sdv-id-QXUDJb,peri-urban,individual_access,low,medium,diploma
sdv-id-bsVroq,urban,individual_access,high,medium,untrained
sdv-id-dtOPDG,peri-urban,no_access,medium,medium,postgraduate
sdv-id-yociLm,rural,individual_access,high,medium,untrained
sdv-id-GlWFWi,rural,shared_access,low,low,diploma
sdv-id-pXcoLp,urban,no_access,high,medium,diploma
sdv-id-ONvRJM,peri-urban,individual_access,medium,medium,diploma
sdv-id-TpLVPe,peri-urban,shared_access,medium,high,diploma
sdv-id-YgziRa,urban,individual_access,low,low,untrained
sdv-id-WGwJhg,rural,no_access,medium,medium,diploma
sdv-id-JEQHIR,rural,individual_access,medium,high,untrained
sdv-id-RGoqwu,urban,no_access,high,low,diploma
sdv-id-fiAXWe,peri-urban,shared_access,medium,low,diploma
sdv-id-DewmFy,rural,individual_access,high,high,diploma
sdv-id-wDQUcG,urban,shared_access,high,low,diploma
sdv-id-CVyZcy,rural,shared_access,high,medium,untrained
sdv-id-wecMwp,rural,shared_access,low,medium,degree
sdv-id-OSNWoO,peri-urban,shared_access,medium,low,untrained
sdv-id-sWwIOB,urban,shared_access,medium,medium,diploma
sdv-id-nlYqTT,peri-urban,individual_access,medium,medium,degree
sdv-id-MLYrDs,peri-urban,individual_access,low,medium,postgraduate
sdv-id-CDLOLd,urban,individual_access,low,medium,diploma
sdv-id-cDjVOa,urban,shared_access,low,high,diploma
sdv-id-EcfmTo,rural,shared_access,high,low,untrained
sdv-id-OKPXOc,rural,no_access,high,low,diploma
sdv-id-MjxjGS,rural,individual_access,low,medium,diploma
sdv-id-TpAhDn,urban,individual_access,medium,low,diploma
sdv-id-SCLRpx,urban,shared_access,high,low,degree
sdv-id-LUXbdF,rural,individual_access,high,medium,diploma
sdv-id-hxKljL,peri-urban,individual_access,low,low,diploma
sdv-id-EqUUZQ,rural,shared_access,medium,low,diploma
sdv-id-mFIXuv,peri-urban,shared_access,low,medium,degree
sdv-id-sbgNph,urban,individual_access,low,high,diploma
sdv-id-AcFaiP,peri-urban,individual_access,low,high,degree
sdv-id-MGaaqI,urban,individual_access,low,medium,diploma
sdv-id-xUMlaD,rural,no_access,high,low,diploma
sdv-id-SqnEWo,rural,shared_access,medium,medium,degree
sdv-id-BxroRM,rural,individual_access,medium,medium,diploma
sdv-id-nVRsCo,urban,shared_access,low,medium,diploma
sdv-id-Icbpud,peri-urban,no_access,low,low,degree
sdv-id-bRfTDW,peri-urban,shared_access,medium,medium,degree
sdv-id-VIOCHN,rural,no_access,medium,low,diploma
sdv-id-WGVdUW,peri-urban,shared_access,high,high,diploma
sdv-id-MoBLdz,peri-urban,individual_access,medium,low,postgraduate
sdv-id-iMlDCz,peri-urban,shared_access,medium,low,degree
sdv-id-ggLEFV,rural,shared_access,low,low,diploma
sdv-id-Yujgnj,peri-urban,shared_access,medium,low,untrained
sdv-id-OSkxxA,urban,individual_access,medium,medium,untrained
sdv-id-zTFqXq,urban,shared_access,medium,low,diploma
sdv-id-tHnQMi,urban,no_access,high,low,untrained
sdv-id-ProMQC,peri-urban,shared_access,medium,medium,postgraduate
sdv-id-gpJQfY,rural,individual_access,medium,medium,degree
sdv-id-KZFYwy,rural,individual_access,low,medium,untrained
sdv-id-zrcvqx,urban,no_access,medium,low,degree
sdv-id-LZxFQU,peri-urban,shared_access,medium,medium,diploma
sdv-id-TomNVk,peri-urban,individual_access,medium,low,postgraduate
sdv-id-jrpUfn,peri-urban,no_access,low,low,degree
sdv-id-WVySAq,rural,individual_access,medium,low,diploma
sdv-id-JfwaZm,urban,shared_access,medium,medium,diploma
sdv-id-YrbeCI,rural,no_access,high,low,postgraduate
sdv-id-BPpkKO,peri-urban,shared_access,medium,medium,diploma
sdv-id-uFRqeU,peri-urban,individual_access,high,medium,degree
sdv-id-FKedOz,rural,shared_access,medium,low,untrained
sdv-id-Mqsnif,peri-urban,individual_access,low,high,diploma
sdv-id-VPvoDO,urban,shared_access,high,low,diploma
sdv-id-MhscJW,peri-urban,shared_access,high,low,untrained
sdv-id-rzrfae,peri-urban,shared_access,medium,low,diploma
sdv-id-VyxIBu,peri-urban,individual_access,low,medium,untrained
sdv-id-BwTJmz,peri-urban,shared_access,medium,medium,postgraduate
sdv-id-KMaYmQ,rural,shared_access,medium,low,untrained
sdv-id-QzuCVy,rural,no_access,medium,high,untrained
sdv-id-fYCyEx,peri-urban,individual_access,low,high,diploma
sdv-id-sAgehV,peri-urban,shared_access,medium,low,degree
sdv-id-wUuwMw,peri-urban,individual_access,low,medium,diploma
sdv-id-IGweTz,peri-urban,no_access,high,medium,diploma
sdv-id-fRJemt,urban,no_access,medium,medium,diploma
sdv-id-EPMoPD,urban,shared_access,medium,high,diploma
sdv-id-gTKBXV,rural,no_access,medium,low,untrained
sdv-id-WtLmPH,rural,individual_access,low,medium,postgraduate
sdv-id-VrwcEN,rural,no_access,medium,low,degree
sdv-id-mFgOEP,peri-urban,no_access,low,medium,postgraduate
sdv-id-qIbhjO,rural,individual_access,medium,medium,degree
sdv-id-PGNCIK,rural,shared_access,high,low,untrained
sdv-id-VOQTGF,peri-urban,shared_access,high,low,diploma
sdv-id-RBJfAb,peri-urban,no_access,high,low,untrained
sdv-id-ZrnOJw,rural,individual_access,low,low,untrained
sdv-id-vUZDbP,urban,shared_access,high,high,diploma
sdv-id-TsiSoE,rural,shared_access,medium,low,diploma
sdv-id-xALEna,rural,shared_access,medium,medium,postgraduate
sdv-id-XDDfcJ,peri-urban,shared_access,medium,high,untrained
sdv-id-xrlnLL,urban,shared_access,medium,medium,diploma
sdv-id-WkCQdS,peri-urban,individual_access,medium,medium,postgraduate
sdv-id-RRkLiY,urban,individual_access,medium,low,untrained
sdv-id-dQVXAu,peri-urban,no_access,high,low,untrained
sdv-id-HhzGLx,rural,shared_access,low,low,untrained
sdv-id-JBWUHq,urban,individual_access,low,low,diploma
sdv-id-GCCXrv,rural,shared_access,medium,low,diploma
sdv-id-YYdVBI,urban,no_access,low,low,degree
sdv-id-uZigCX,urban,shared_access,low,medium,diploma
sdv-id-rVxzrs,peri-urban,shared_access,medium,high,postgraduate
sdv-id-nqdHHy,peri-urban,no_access,high,medium,degree
sdv-id-HPJIyM,peri-urban,individual_access,medium,medium,postgraduate
sdv-id-OeyRqY,urban,no_access,medium,medium,diploma
sdv-id-VDcZBM,peri-urban,individual_access,high,medium,diploma
sdv-id-KuJQUx,rural,individual_access,low,medium,diploma
sdv-id-EhCXqK,urban,no_access,medium,low,diploma
sdv-id-DVmOMk,urban,individual_access,high,low,untrained
sdv-id-ZkiDZr,rural,no_access,high,low,diploma
sdv-id-NFTrOE,rural,individual_access,low,low,postgraduate
sdv-id-hmMTwM,urban,no_access,low,low,diploma
sdv-id-nIhLpl,urban,shared_access,low,low,diploma
sdv-id-VXSRHS,rural,individual_access,low,low,diploma
sdv-id-wVRIjy,rural,no_access,low,low,postgraduate
sdv-id-ZBmnRG,urban,shared_access,low,medium,diploma
sdv-id-SjTAMS,rural,no_access,medium,high,untrained
sdv-id-IrbhDE,peri-urban,shared_access,medium,low,diploma
sdv-id-RRAhJe,urban,individual_access,medium,medium,diploma
sdv-id-BCmduj,peri-urban,individual_access,medium,medium,diploma
sdv-id-jwXNbw,rural,shared_access,low,low,diploma
sdv-id-INndVH,rural,no_access,low,high,postgraduate
sdv-id-xFpcub,urban,no_access,low,medium,diploma
sdv-id-OMfBZT,rural,shared_access,medium,medium,degree
sdv-id-YpqxsC,urban,no_access,medium,low,diploma
sdv-id-StkLOX,urban,shared_access,high,high,diploma
sdv-id-sDRYyC,peri-urban,individual_access,medium,medium,postgraduate
sdv-id-eoVhJH,rural,no_access,high,low,diploma
sdv-id-ZQiPgz,peri-urban,shared_access,low,low,degree
sdv-id-FiIycn,rural,no_access,low,medium,degree
sdv-id-KJIXVG,urban,shared_access,medium,low,untrained
sdv-id-HSIZsx,rural,shared_access,low,low,postgraduate
sdv-id-oHElfY,urban,no_access,low,low,untrained
sdv-id-HfBGQg,urban,shared_access,high,medium,diploma
sdv-id-wyAHUr,peri-urban,shared_access,medium,low,diploma
sdv-id-ukeQTM,rural,individual_access,low,medium,diploma
sdv-id-ZPLhhz,rural,individual_access,high,medium,untrained
sdv-id-CmLhgz,urban,no_access,low,low,diploma
sdv-id-UpoIVX,rural,no_access,low,medium,postgraduate
sdv-id-qqzzVm,rural,individual_access,medium,medium,untrained
sdv-id-hubfwi,peri-urban,no_access,low,low,degree
sdv-id-VfIfHz,rural,individual_access,low,medium,diploma
sdv-id-VKABJO,peri-urban,shared_access,low,low,diploma
sdv-id-EKWCTV,rural,individual_access,high,medium,postgraduate
sdv-id-eGSfsd,rural,shared_access,low,medium,diploma
sdv-id-IlQORD,rural,no_access,medium,high,untrained
sdv-id-Isvnmc,peri-urban,shared_access,medium,medium,untrained
sdv-id-HohWkN,peri-urban,no_access,low,medium,degree
sdv-id-JvCprY,urban,individual_access,low,low,degree
sdv-id-yLIWXh,urban,individual_access,high,low,degree
sdv-id-NKAKcB,peri-urban,individual_access,low,high,postgraduate
sdv-id-yFUYZu,rural,individual_access,medium,medium,degree
sdv-id-ESCwHx,urban,no_access,high,medium,diploma
sdv-id-yIkMzP,peri-urban,individual_access,medium,medium,postgraduate
sdv-id-rwTDOh,peri-urban,individual_access,high,high,degree
sdv-id-SQRRqd,peri-urban,individual_access,medium,high,diploma
sdv-id-zqKECh,peri-urban,shared_access,medium,low,diploma
sdv-id-buIvoD,rural,no_access,low,medium,postgraduate
sdv-id-WgzNIp,urban,no_access,medium,medium,diploma
sdv-id-wQZwup,peri-urban,shared_access,medium,high,diploma
sdv-id-hbhAmM,peri-urban,no_access,low,medium,diploma
sdv-id-POUTXc,peri-urban,no_access,medium,medium,degree
sdv-id-kLDtIc,peri-urban,individual_access,high,medium,untrained
sdv-id-vnAjTY,peri-urban,no_access,low,medium,degree
sdv-id-uBzlns,urban,shared_access,medium,low,degree
sdv-id-theDay,rural,individual_access,low,high,diploma
sdv-id-vcOHDM,urban,individual_access,medium,low,diploma
sdv-id-KWoDTJ,urban,shared_access,low,low,diploma
sdv-id-JgKfdV,rural,shared_access,high,low,untrained
sdv-id-znetBD,rural,no_access,high,medium,diploma
sdv-id-GNqdII,rural,shared_access,low,medium,untrained
sdv-id-keTZSl,urban,shared_access,high,medium,diploma
sdv-id-TujoWu,peri-urban,shared_access,low,low,degree
sdv-id-Kcvscp,peri-urban,no_access,medium,low,degree
sdv-id-MtUiHA,rural,no_access,low,medium,postgraduate
sdv-id-PgKOwG,rural,no_access,low,medium,postgraduate
sdv-id-OmITHh,peri-urban,shared_access,medium,low,postgraduate
sdv-id-cbwezt,rural,individual_access,medium,medium,diploma
sdv-id-RVCsEv,rural,no_access,low,medium,diploma
sdv-id-MamfWf,peri-urban,no_access,medium,low,diploma
sdv-id-TCfRuZ,urban,shared_access,low,medium,diploma
sdv-id-BlUhAO,urban,shared_access,medium,medium,diploma
sdv-id-AtAZvi,rural,shared_access,low,high,diploma
sdv-id-AOuRXF,rural,no_access,low,high,degree
sdv-id-xXzaZS,peri-urban,shared_access,high,low,diploma
sdv-id-SiYhTD,rural,shared_access,high,medium,diploma
sdv-id-htNRuz,rural,no_access,low,high,postgraduate
sdv-id-ehlFmq,urban,no_access,low,low,degree
sdv-id-amdpYF,peri-urban,shared_access,medium,medium,postgraduate
sdv-id-mJCHBq,urban,no_access,low,low,diploma
sdv-id-luxKra,peri-urban,no_access,medium,high,diploma
sdv-id-jlXyzs,rural,no_access,medium,medium,degree
sdv-id-aLmNYP,peri-urban,individual_access,medium,high,diploma
sdv-id-FBDjqz,rural,no_access,high,medium,postgraduate
sdv-id-mSrXBe,peri-urban,individual_access,high,high,diploma
sdv-id-NHwbUe,rural,no_access,low,medium,postgraduate
sdv-id-wKTfEv,urban,shared_access,low,medium,diploma
sdv-id-CNSuwb,rural,individual_access,medium,medium,postgraduate
sdv-id-MfYOul,rural,no_access,low,medium,diploma
sdv-id-uZVIKJ,rural,shared_access,medium,low,diploma
sdv-id-OTKzZg,urban,shared_access,medium,high,diploma
sdv-id-driayf,rural,shared_access,medium,medium,degree
sdv-id-weYVmY,peri-urban,no_access,medium,high,postgraduate
sdv-id-pVyTjV,rural,no_access,medium,low,postgraduate
sdv-id-pMTuAP,urban,shared_access,medium,low,diploma
sdv-id-anEdeW,rural,shared_access,high,medium,diploma
sdv-id-AtaqmL,rural,shared_access,medium,low,diploma
sdv-id-JiPfJq,peri-urban,no_access,low,medium,diploma
sdv-id-meErYx,rural,individual_access,medium,low,degree
sdv-id-mQBIpD,urban,shared_access,high,low,diploma
sdv-id-XePdvs,rural,no_access,high,medium,postgraduate
sdv-id-sTqYEb,urban,no_access,high,low,degree
sdv-id-oNJZkD,rural,individual_access,medium,medium,untrained
sdv-id-SGQPJh,urban,individual_access,low,low,postgraduate
sdv-id-hloUEB,peri-urban,no_access,high,low,degree
sdv-id-juqZFL,rural,individual_access,low,low,untrained
sdv-id-SURyJc,urban,shared_access,medium,medium,diploma
sdv-id-VYThlZ,peri-urban,shared_access,high,medium,untrained
sdv-id-TNlxTE,peri-urban,no_access,high,medium,untrained
sdv-id-tczTsz,peri-urban,individual_access,low,high,postgraduate
sdv-id-dTxCKG,peri-urban,no_access,low,low,diploma
sdv-id-VZpMEy,rural,individual_access,medium,high,untrained
sdv-id-epMNtb,urban,no_access,medium,high,diploma
sdv-id-NovmXl,urban,no_access,medium,medium,degree
sdv-id-UVOdWV,peri-urban,no_access,medium,high,degree
sdv-id-lssoRH,urban,no_access,medium,medium,diploma
sdv-id-zrqjqM,peri-urban,no_access,medium,low,postgraduate
sdv-id-XzIyox,peri-urban,shared_access,medium,high,postgraduate
sdv-id-NjCisV,urban,individual_access,low,low,untrained
sdv-id-fBYbjX,urban,no_access,low,low,diploma
sdv-id-KFYtkt,peri-urban,shared_access,high,high,diploma
sdv-id-XxyHMW,rural,individual_access,medium,high,degree
sdv-id-slZMpW,rural,shared_access,low,low,diploma
sdv-id-CYZYqQ,rural,individual_access,medium,medium,degree
sdv-id-CSSOtC,urban,no_access,low,low,postgraduate
sdv-id-fdHzUQ,rural,individual_access,low,low,degree
sdv-id-mUznIv,peri-urban,individual_access,low,medium,diploma
sdv-id-pbpRKU,rural,shared_access,medium,low,postgraduate
sdv-id-HsGpzy,urban,shared_access,low,medium,diploma
sdv-id-NsXvki,urban,individual_access,medium,medium,diploma
sdv-id-KNuVjh,rural,shared_access,low,low,diploma
sdv-id-MYcQDP,urban,shared_access,low,medium,diploma
sdv-id-CVdnpB,peri-urban,shared_access,low,medium,untrained
sdv-id-HqFQfi,rural,individual_access,medium,medium,degree
sdv-id-NpQJqk,peri-urban,individual_access,high,medium,diploma
sdv-id-YhDzbb,urban,shared_access,low,medium,diploma
sdv-id-rwmHuv,peri-urban,shared_access,medium,low,degree
sdv-id-LormyF,urban,no_access,high,low,degree
sdv-id-utWuZr,rural,individual_access,medium,low,diploma
sdv-id-Ytnyvj,peri-urban,no_access,high,high,diploma
sdv-id-jiNJqj,urban,individual_access,low,medium,diploma
sdv-id-BqProA,urban,no_access,high,medium,degree
sdv-id-QaFwBG,urban,no_access,medium,low,degree
sdv-id-uQVThu,urban,no_access,low,medium,diploma
sdv-id-FrkqXa,rural,no_access,medium,medium,diploma
sdv-id-LXtUHp,rural,shared_access,low,medium,postgraduate
sdv-id-PpLbjy,rural,individual_access,medium,low,untrained
sdv-id-ShMrMl,peri-urban,individual_access,low,high,diploma
sdv-id-guyCMY,rural,individual_access,high,low,degree
sdv-id-WuhEjJ,urban,no_access,high,medium,diploma
sdv-id-LDgUfJ,urban,individual_access,medium,medium,degree
sdv-id-unykjK,rural,no_access,low,high,diploma
sdv-id-fxsVoB,peri-urban,individual_access,low,medium,untrained
sdv-id-oQLDsN,rural,shared_access,medium,low,untrained
sdv-id-NFaKMt,rural,no_access,low,medium,degree
sdv-id-ojnTmH,urban,no_access,high,medium,degree
sdv-id-AwxhbN,rural,no_access,high,medium,untrained
sdv-id-PAlwjG,urban,shared_access,medium,medium,diploma
sdv-id-TEozpV,peri-urban,shared_access,low,high,diploma
sdv-id-HKbUFv,rural,shared_access,high,high,postgraduate
sdv-id-LAjVEJ,urban,shared_access,low,low,diploma
sdv-id-mquyDN,rural,no_access,low,medium,diploma
sdv-id-MMbnuq,urban,shared_access,medium,medium,untrained
sdv-id-QovocP,rural,individual_access,medium,high,degree
sdv-id-XZwaTF,urban,individual_access,high,low,untrained
sdv-id-CewdOK,urban,shared_access,medium,medium,diploma
sdv-id-Myrcve,peri-urban,individual_access,low,high,diploma
sdv-id-lnpuKl,urban,no_access,low,medium,diploma
sdv-id-pulLoD,rural,individual_access,medium,low,untrained
sdv-id-xlPgbY,urban,no_access,low,high,diploma
sdv-id-EsyLNu,rural,individual_access,medium,medium,degree
sdv-id-DyvMNm,peri-urban,shared_access,low,high,diploma
sdv-id-ADBAUA,peri-urban,no_access,medium,low,untrained
sdv-id-SzOzEW,urban,no_access,high,low,degree
sdv-id-iPiRZI,rural,individual_access,medium,low,degree
sdv-id-jdZZok,peri-urban,shared_access,low,medium,postgraduate
sdv-id-jVDkOm,peri-urban,no_access,high,medium,postgraduate
sdv-id-jcgiSG,rural,no_access,low,medium,diploma
sdv-id-hKkMLt,peri-urban,individual_access,medium,high,degree
sdv-id-UWLbEB,rural,individual_access,medium,medium,degree
sdv-id-huKJsW,rural,individual_access,low,medium,degree
sdv-id-jzPgMZ,peri-urban,shared_access,high,low,untrained
sdv-id-XHQKnc,urban,shared_access,medium,medium,degree
sdv-id-YohHZq,urban,no_access,high,medium,degree
sdv-id-LeaYfq,peri-urban,individual_access,high,medium,degree
sdv-id-tfVggQ,urban,no_access,low,low,diploma
sdv-id-TxZaJi,urban,shared_access,low,low,diploma
sdv-id-ZLamMu,peri-urban,individual_access,medium,medium,diploma
sdv-id-EHDBky,rural,no_access,low,medium,diploma
sdv-id-PZieMB,peri-urban,shared_access,medium,medium,postgraduate
sdv-id-LRxMAx,peri-urban,shared_access,high,low,untrained
sdv-id-SWJiSQ,peri-urban,no_access,high,low,diploma
sdv-id-UixGUT,peri-urban,no_access,medium,medium,postgraduate
sdv-id-yJMzco,urban,no_access,medium,medium,postgraduate
sdv-id-HuWSst,urban,individual_access,low,medium,diploma
sdv-id-ODtWim,rural,individual_access,low,medium,diploma
sdv-id-TeKHCb,peri-urban,individual_access,medium,low,postgraduate
sdv-id-PaqRUs,urban,shared_access,medium,medium,diploma
sdv-id-svTZRE,peri-urban,shared_access,medium,medium,degree
sdv-id-mXRGow,rural,individual_access,low,medium,diploma
sdv-id-PISMaU,rural,no_access,high,medium,degree
sdv-id-DuGTqQ,peri-urban,individual_access,medium,medium,degree
sdv-id-EXyavw,rural,individual_access,low,high,diploma
sdv-id-xZTIfM,peri-urban,shared_access,high,low,diploma
